Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
5.2,usmtf,UTMGridZoneRowType,usmtf:UTMGridZoneRowType,CSC,atomic,0,0,0,,,,"A data type for a letter designating a band of latitude, lettered C through X, omitting I and O.",usmtf,UTMGridZoneRowSimpleType,usmtf:UTMGridZoneRowSimpleType,,,
5.2,usmtf,ValidationSimpleType,usmtf:ValidationSimpleType,S,atomic,0,0,0,,,,A data type for a code allowing the recipient to know that the message is transmitted by an authorized user.,xs,string,xs:string,,,
5.2,usmtf,ValidationType,usmtf:ValidationType,CSC,atomic,0,0,0,,,,A data type for a code allowing the recipient to know that the message is transmitted by an authorized user.,usmtf,ValidationSimpleType,usmtf:ValidationSimpleType,,,
5.2,usmtf,ValidityAreaNameSimpleType,usmtf:ValidityAreaNameSimpleType,S,atomic,0,0,0,,,,A data type for an area of validity to which the actual or forecast meteorological period applies.,xs,string,xs:string,,,
5.2,usmtf,ValidityAreaNameType,usmtf:ValidityAreaNameType,CSC,atomic,0,0,0,,,,A data type for an area of validity to which the actual or forecast meteorological period applies.,usmtf,ValidityAreaNameSimpleType,usmtf:ValidityAreaNameSimpleType,,,
5.2,usmtf,ValidityDurationHoursCodeSimpleType,usmtf:ValidityDurationHoursCodeSimpleType,S,atomic,0,0,0,,,,A data type for the duration of validity of information.,xs,string,xs:string,,,
5.2,usmtf,ValidityDurationHoursCodeType,usmtf:ValidityDurationHoursCodeType,CSC,atomic,0,0,0,,,,A data type for the duration of validity of information.,usmtf,ValidityDurationHoursCodeSimpleType,usmtf:ValidityDurationHoursCodeSimpleType,,,
5.2,usmtf,VariabilityCodeSimpleType,usmtf:VariabilityCodeSimpleType,S,atomic,0,0,0,,,,A data type for an indicator variable.,xs,string,xs:string,,,
5.2,usmtf,VariabilityCodeType,usmtf:VariabilityCodeType,CSC,atomic,0,0,0,,,,A data type for an indicator variable.,usmtf,VariabilityCodeSimpleType,usmtf:VariabilityCodeSimpleType,,,
5.2,usmtf,VariableTimeQualifierCodeSimpleType,usmtf:VariableTimeQualifierCodeSimpleType,S,atomic,0,0,0,,,,"A data type for a variable stop-time qualifier code, that cannot be specified with a date-time group.",xs,string,xs:string,,,
5.2,usmtf,VariableTimeQualifierCodeType,usmtf:VariableTimeQualifierCodeType,CSC,atomic,0,0,0,,,,"A data type for a variable stop-time qualifier code, that cannot be specified with a date-time group.",usmtf,VariableTimeQualifierCodeSimpleType,usmtf:VariableTimeQualifierCodeSimpleType,,,
5.2,usmtf,VariableWindCodeSimpleType,usmtf:VariableWindCodeSimpleType,S,atomic,0,0,0,,,,A data type for the letter identifier for variable wind.,xs,string,xs:string,,,
5.2,usmtf,VariableWindCodeType,usmtf:VariableWindCodeType,CSC,atomic,0,0,0,,,,A data type for the letter identifier for variable wind.,usmtf,VariableWindCodeSimpleType,usmtf:VariableWindCodeSimpleType,,,
5.2,usmtf,VariableWindDirectionDegreesType,usmtf:VariableWindDirectionDegreesType,CCC,,0,0,0,,,,A data type for the lower and upper limit of the variation in direction (in relation to true north) from which the wind is blowing.,,,,,,
5.2,usmtf,VegetationAbbreviatedCodeSimpleType,usmtf:VegetationAbbreviatedCodeSimpleType,S,atomic,0,0,0,,,,A data type for the predominant form of vegetation which exists at a specific location or in a specific area.,xs,string,xs:string,,,
5.2,usmtf,VegetationAbbreviatedCodeType,usmtf:VegetationAbbreviatedCodeType,CSC,atomic,0,0,0,,,,A data type for the predominant form of vegetation which exists at a specific location or in a specific area.,usmtf,VegetationAbbreviatedCodeSimpleType,usmtf:VegetationAbbreviatedCodeSimpleType,,,
5.2,usmtf,VegetationCodeSimpleType,usmtf:VegetationCodeSimpleType,S,atomic,0,0,0,,,,A data type for the predominant type of plants or plant life of a place or area.,xs,string,xs:string,,,
5.2,usmtf,VegetationCodeType,usmtf:VegetationCodeType,CSC,atomic,0,0,0,,,,A data type for the predominant type of plants or plant life of a place or area.,usmtf,VegetationCodeSimpleType,usmtf:VegetationCodeSimpleType,,,
5.2,usmtf,VegetationDescriptionCBRNCodeSimpleType,usmtf:VegetationDescriptionCBRNCodeSimpleType,S,atomic,0,0,0,,,,A data type for the description of vegetation at a location or in an area.,xs,string,xs:string,,,
5.2,usmtf,VegetationDescriptionCBRNCodeType,usmtf:VegetationDescriptionCBRNCodeType,CSC,atomic,0,0,0,,,,A data type for the description of vegetation at a location or in an area.,usmtf,VegetationDescriptionCBRNCodeSimpleType,usmtf:VegetationDescriptionCBRNCodeSimpleType,,,
5.2,usmtf,VegetationDescriptionCodeSimpleType,usmtf:VegetationDescriptionCodeSimpleType,S,atomic,0,0,0,,,,A data type for the prominent vegetation characteristics of a given place.,xs,string,xs:string,,,
5.2,usmtf,VegetationDescriptionCodeType,usmtf:VegetationDescriptionCodeType,CSC,atomic,0,0,0,,,,A data type for the prominent vegetation characteristics of a given place.,usmtf,VegetationDescriptionCodeSimpleType,usmtf:VegetationDescriptionCodeSimpleType,,,
5.2,usmtf,VegetationSeaBottomCodeSimpleType,usmtf:VegetationSeaBottomCodeSimpleType,S,atomic,0,0,0,,,,A data type for the description of the vegetation on the bottom of the body of water.,xs,string,xs:string,,,
5.2,usmtf,VegetationSeaBottomCodeType,usmtf:VegetationSeaBottomCodeType,CSC,atomic,0,0,0,,,,A data type for the description of the vegetation on the bottom of the body of water.,usmtf,VegetationSeaBottomCodeSimpleType,usmtf:VegetationSeaBottomCodeSimpleType,,,
5.2,usmtf,VehicleBodyStyleCodeSimpleType,usmtf:VehicleBodyStyleCodeSimpleType,S,atomic,0,0,0,,,,A data type for the body style of a vehicle.,xs,string,xs:string,,,
5.2,usmtf,VehicleBodyStyleCodeType,usmtf:VehicleBodyStyleCodeType,CSC,atomic,0,0,0,,,,A data type for the body style of a vehicle.,usmtf,VehicleBodyStyleCodeSimpleType,usmtf:VehicleBodyStyleCodeSimpleType,,,
5.2,usmtf,VehicleCategoryQuantityType,usmtf:VehicleCategoryQuantityType,CCC,,0,0,0,,,,A data type for the count and type of a specified type of vehicle involved in an activity.,,,,,,
5.2,usmtf,VehicleCategorySimpleType,usmtf:VehicleCategorySimpleType,S,atomic,0,0,0,,,,A data type for a kind of vehicle.,xs,string,xs:string,,,
5.2,usmtf,VehicleCategoryType,usmtf:VehicleCategoryType,CSC,atomic,0,0,0,,,,A data type for a kind of vehicle.,usmtf,VehicleCategorySimpleType,usmtf:VehicleCategorySimpleType,,,
5.2,usmtf,VehicleIdentificationNumberSimpleType,usmtf:VehicleIdentificationNumberSimpleType,S,atomic,0,0,0,,,,A data type for a number assigned to a specific vehicle for identification purposes.,xs,string,xs:string,,,
5.2,usmtf,VehicleIdentificationNumberType,usmtf:VehicleIdentificationNumberType,CSC,atomic,0,0,0,,,,A data type for a number assigned to a specific vehicle for identification purposes.,usmtf,VehicleIdentificationNumberSimpleType,usmtf:VehicleIdentificationNumberSimpleType,,,
5.2,usmtf,VehicleLicenseNumberSimpleType,usmtf:VehicleLicenseNumberSimpleType,S,atomic,0,0,0,,,,A data type for a number assigned to a specific vehicle for registration purposes.,xs,string,xs:string,,,
5.2,usmtf,VehicleLicenseNumberType,usmtf:VehicleLicenseNumberType,CSC,atomic,0,0,0,,,,A data type for a number assigned to a specific vehicle for registration purposes.,usmtf,VehicleLicenseNumberSimpleType,usmtf:VehicleLicenseNumberSimpleType,,,
5.2,usmtf,VehicleMakeCodeSimpleType,usmtf:VehicleMakeCodeSimpleType,S,atomic,0,0,0,,,,A data type for the name of the company that manufactured a vehicle.,xs,string,xs:string,,,
5.2,usmtf,VehicleMakeCodeType,usmtf:VehicleMakeCodeType,CSC,atomic,0,0,0,,,,A data type for the name of the company that manufactured a vehicle.,usmtf,VehicleMakeCodeSimpleType,usmtf:VehicleMakeCodeSimpleType,,,
5.2,usmtf,VehicleNameSimpleType,usmtf:VehicleNameSimpleType,S,atomic,0,0,0,,,,A data type for a literal name or nomenclature of the type of vehicle.,xs,string,xs:string,,,
5.2,usmtf,VehicleNameType,usmtf:VehicleNameType,CSC,atomic,0,0,0,,,,A data type for a literal name or nomenclature of the type of vehicle.,usmtf,VehicleNameSimpleType,usmtf:VehicleNameSimpleType,,,
5.2,usmtf,VehicleYearSimpleType,usmtf:VehicleYearSimpleType,S,atomic,0,0,0,,,,A data type for a year a vehicle was made.,xs,string,xs:string,,,
5.2,usmtf,VehicleYearType,usmtf:VehicleYearType,CSC,atomic,0,0,0,,,,A data type for a year a vehicle was made.,usmtf,VehicleYearSimpleType,usmtf:VehicleYearSimpleType,,,
5.2,usmtf,VelocityMetersPerSecondSimpleType,usmtf:VelocityMetersPerSecondSimpleType,S,atomic,0,0,0,,,,A data type for a velocity of an object in meters per second.,xs,string,xs:string,,,
5.2,usmtf,VelocityMetersPerSecondType,usmtf:VelocityMetersPerSecondType,CSC,atomic,0,0,0,,,,A data type for a velocity of an object in meters per second.,usmtf,VelocityMetersPerSecondSimpleType,usmtf:VelocityMetersPerSecondSimpleType,,,
5.2,usmtf,VelocityUnitMetersFeetPerSecondCodeSimpleType,usmtf:VelocityUnitMetersFeetPerSecondCodeSimpleType,S,atomic,0,0,0,,,,A data type for the dimension of velocity measurement in meters or feet per second.,xs,string,xs:string,,,
5.2,usmtf,VelocityUnitMetersFeetPerSecondCodeType,usmtf:VelocityUnitMetersFeetPerSecondCodeType,CSC,atomic,0,0,0,,,,A data type for the dimension of velocity measurement in meters or feet per second.,usmtf,VelocityUnitMetersFeetPerSecondCodeSimpleType,usmtf:VelocityUnitMetersFeetPerSecondCodeSimpleType,,,
5.2,usmtf,VerificationCodeSimpleType,usmtf:VerificationCodeSimpleType,S,atomic,0,0,0,,,,A data type for the indicator used to establish confirmation.,xs,string,xs:string,,,
5.2,usmtf,VerificationCodeType,usmtf:VerificationCodeType,CSC,atomic,0,0,0,,,,A data type for the indicator used to establish confirmation.,usmtf,VerificationCodeSimpleType,usmtf:VerificationCodeSimpleType,,,
5.2,usmtf,VerifiedBearingDistanceType,usmtf:VerifiedBearingDistanceType,CCC,,0,0,0,,,,"A data type for the relative location, based on a quantitative expression of degrees of true bearing and distance in units of nautical miles, meters, or yards, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedCourseDirectionSpeedType,usmtf:VerifiedCourseDirectionSpeedType,CCC,,0,0,0,,,,"A data type for the verified course, or direction, and speed.",,,,,,
5.2,usmtf,VerifiedCourseSpeedKnotsType,usmtf:VerifiedCourseSpeedKnotsType,CCC,,0,0,0,,,,A data type for the verified course and speed in knots.,,,,,,
5.2,usmtf,VerifiedCourseTenthDegreeType,usmtf:VerifiedCourseTenthDegreeType,CCC,,0,0,0,,,,"A data type for a quantitative expression of degrees, and tenths of degrees, of true bearing, with checksum digit to verify the accuracy to the number transmitted.",,,,,,
5.2,usmtf,VerifiedDanbuoyLineOffsetMetersYardsType,usmtf:VerifiedDanbuoyLineOffsetMetersYardsType,CCC,,0,0,0,,,,"A data type for the relative location based on linear range, in meters or yards, and bearing expressed as a cardinal point, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedDayTimeType,usmtf:VerifiedDayTimeType,CCC,,0,0,0,,,,A data type for the verified day-time of the event.,,,,,,
5.2,usmtf,VerifiedDepthMetersFeetType,usmtf:VerifiedDepthMetersFeetType,CCC,,0,0,0,,,,A data type for the verified distance below the water surface to a specified point in meters or feet.,,,,,,
5.2,usmtf,VerifiedDirectionType,usmtf:VerifiedDirectionType,CCC,,0,0,0,,,,"A data type for an angle in degrees and an indication whether the angle is relative or measured with respect to true, magnetic, or grid north, and verified.",,,,,,
5.2,usmtf,VerifiedDistanceMetersYardsType,usmtf:VerifiedDistanceMetersYardsType,CCC,,0,0,0,,,,"A data type for the distance in meters or yards between two objects, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedDragErrorType,usmtf:VerifiedDragErrorType,CCC,,0,0,0,,,,"A data type for a quantitative measurement of angular and distance errors, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedDurationHoursType,usmtf:VerifiedDurationHoursType,CCC,,0,0,0,,,,A data type for the verified duration of an event in hours.,,,,,,
5.2,usmtf,VerifiedEnemyUnitIDType,usmtf:VerifiedEnemyUnitIDType,CCC,,0,0,0,,,,"A data type for the identification of a military, para-military, or government agency unit, as used in official communications within the military establishments.",,,,,,
5.2,usmtf,VerifiedFloatingMineDirectionType,usmtf:VerifiedFloatingMineDirectionType,CCC,,0,0,0,,,,"A data type for the direction in which a mine is floating, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedGeographicCoordinateTenthsOfMinuteType,usmtf:VerifiedGeographicCoordinateTenthsOfMinuteType,CCC,,0,0,0,,,,"A data type for the intersecting lines of latitude and longitude which determine the geographical position of any place on the earth's surface expressed to the nearest tenth of a minute, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedLengthNauticalMilesType,usmtf:VerifiedLengthNauticalMilesType,CCC,,0,0,0,,,,"A data type for the linear measurement, from end to end, of a target, object, or area in nautical miles, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedLinearDistanceMetersYardsType,usmtf:VerifiedLinearDistanceMetersYardsType,CCC,,0,0,0,,,,"A data type for the distance in meters or yards between two objects, expressed as three digits, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedLinearDistanceNauticalMilesType,usmtf:VerifiedLinearDistanceNauticalMilesType,CCC,,0,0,0,,,,"A data type for the distance between two objects, expressed in nautical miles, with a checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedMineLineSpacingType,usmtf:VerifiedMineLineSpacingType,CCC,,0,0,0,,,,"A data type for the bearing along which a mine line is laid and the spacing between the mines, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedMonthDateTimeType,usmtf:VerifiedMonthDateTimeType,CCC,,0,0,0,,,,A data type for the verified month date-time of the event.,,,,,,
5.2,usmtf,VerifiedRemovedMineInitialPositionType,usmtf:VerifiedRemovedMineInitialPositionType,CCC,,0,0,0,,,,"A data type for the initial position, in bearing and distance, at which a mine has been removed from the area, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedSoundVelocityType,usmtf:VerifiedSoundVelocityType,CCC,,0,0,0,,,,"A data type for the detected rate of motion of sound, expressed in meters per second (MPS) or feet per second (FPS), with a checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerifiedSpeedKnotsType,usmtf:VerifiedSpeedKnotsType,CCC,,0,0,0,,,,"A data type for the observed or detected rate of motion of a target, vehicle, object, or phenomenon, measured in knots.",,,,,,
5.2,usmtf,VerifiedTrueBearingDistanceFromRefPtType,usmtf:VerifiedTrueBearingDistanceFromRefPtType,CCC,,0,0,0,,,,"A data type for the location of an object, unit, or place, expressed in relation to another object, unit or geographic location, with checksum digits to verify the accuracy of the numbers transmitted.",,,,,,
5.2,usmtf,VerifiedUnderwaterDepthType,usmtf:VerifiedUnderwaterDepthType,CCC,,0,0,0,,,,A data type for the verified underwater depth in meters or feet.,,,,,,
5.2,usmtf,VerifiedUnderwaterVisibilityType,usmtf:VerifiedUnderwaterVisibilityType,CCC,,0,0,0,,,,A data type for the verified underwater visibility in meters or yards.,,,,,,
5.2,usmtf,VerifiedWidthMetersYardsType,usmtf:VerifiedWidthMetersYardsType,CCC,,0,0,0,,,,"A data type for the linear measurement, from side to side, of an object, target, or area in meters or yards, with checksum digit to verify the accuracy of the number transmitted.",,,,,,
5.2,usmtf,VerticalAdjustmentCodeSimpleType,usmtf:VerticalAdjustmentCodeSimpleType,S,atomic,0,0,0,,,,A data type for an indicator that adjustment from a reference point is to be a vertical (up or down) adjustment.,xs,string,xs:string,,,
5.2,usmtf,VerticalAdjustmentCodeType,usmtf:VerticalAdjustmentCodeType,CSC,atomic,0,0,0,,,,A data type for an indicator that adjustment from a reference point is to be a vertical (up or down) adjustment.,usmtf,VerticalAdjustmentCodeSimpleType,usmtf:VerticalAdjustmentCodeSimpleType,,,
5.2,usmtf,VerticalDepthType,usmtf:VerticalDepthType,CCC,,0,0,0,,,,A data type for the vertical distance below the ground or water surface to a specified point.,,,,,,
5.2,usmtf,VerticalDimensionBaseRefPointToFlightLevelType,usmtf:VerticalDimensionBaseRefPointToFlightLevelType,CCC,,0,0,0,,,,A data type for the vertical limits of an altitude band in which the top and bottom are defined as a reference point and a flight level.,,,,,,
5.2,usmtf,VerticalDimensionBaseRefPointToRelativeAltitudeType,usmtf:VerticalDimensionBaseRefPointToRelativeAltitudeType,CCC,,0,0,0,,,,A data type for the vertical limits of an altitude band in which the top and bottom are defined as a reference point and a relative altitude.,,,,,,
5.2,usmtf,VerticalDimensionRelativeAltitudeToFlightLevelType,usmtf:VerticalDimensionRelativeAltitudeToFlightLevelType,CCC,,0,0,0,,,,A data type for the vertical limits of an altitude band in which the top and bottom are defined as a relative altitude and a flight level.,,,,,,
5.2,usmtf,VerticalDimensionRelativeAltitudeToRelativeAltitudeType,usmtf:VerticalDimensionRelativeAltitudeToRelativeAltitudeType,CCC,,0,0,0,,,,A data type for the vertical limits of an altitude band in which the top and bottom are both defined as a relative altitude.,,,,,,
5.2,usmtf,VerticalShiftType,usmtf:VerticalShiftType,CCC,,0,0,0,,,,A data type for a shift or movement in the vertical dimension from a known or observed point.,,,,,,
5.2,usmtf,VesselAspectCodeSimpleType,usmtf:VesselAspectCodeSimpleType,S,atomic,0,0,0,,,,A data type for vessel aspects.,xs,string,xs:string,,,
5.2,usmtf,VesselAspectCodeType,usmtf:VesselAspectCodeType,CSC,atomic,0,0,0,,,,A data type for vessel aspects.,usmtf,VesselAspectCodeSimpleType,usmtf:VesselAspectCodeSimpleType,,,
5.2,usmtf,VesselCategoryCodeSimpleType,usmtf:VesselCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the category of vessel being reported.,xs,string,xs:string,,,
5.2,usmtf,VesselCategoryCodeType,usmtf:VesselCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for the category of vessel being reported.,usmtf,VesselCategoryCodeSimpleType,usmtf:VesselCategoryCodeSimpleType,,,
5.2,usmtf,VesselClassPennantNumberSimpleType,usmtf:VesselClassPennantNumberSimpleType,S,atomic,0,0,0,,,,A data type for a identification of a vessel by class and pennant number.,xs,string,xs:string,,,
5.2,usmtf,VesselClassPennantNumberType,usmtf:VesselClassPennantNumberType,CSC,atomic,0,0,0,,,,A data type for a identification of a vessel by class and pennant number.,usmtf,VesselClassPennantNumberSimpleType,usmtf:VesselClassPennantNumberSimpleType,,,
5.2,usmtf,VesselCodeSimpleType,usmtf:VesselCodeSimpleType,S,atomic,0,0,0,,,,A data type for the identification of basic type vessel.,xs,string,xs:string,,,
5.2,usmtf,VesselCodeType,usmtf:VesselCodeType,CSC,atomic,0,0,0,,,,A data type for the identification of basic type vessel.,usmtf,VesselCodeSimpleType,usmtf:VesselCodeSimpleType,,,
5.2,usmtf,VesselMovementStatusCodeSimpleType,usmtf:VesselMovementStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for the term which identifies the movement status of a vessel.,xs,string,xs:string,,,
5.2,usmtf,VesselMovementStatusCodeType,usmtf:VesselMovementStatusCodeType,CSC,atomic,0,0,0,,,,A data type for the term which identifies the movement status of a vessel.,usmtf,VesselMovementStatusCodeSimpleType,usmtf:VesselMovementStatusCodeSimpleType,,,
5.2,usmtf,VesselNameSimpleType,usmtf:VesselNameSimpleType,S,atomic,0,0,0,,,,A data type for a name of a ship/maritime vessel.,xs,string,xs:string,,,
5.2,usmtf,VesselNameType,usmtf:VesselNameType,CSC,atomic,0,0,0,,,,A data type for a name of a ship/maritime vessel.,usmtf,VesselNameSimpleType,usmtf:VesselNameSimpleType,,,
5.2,usmtf,VesselQuantityType,usmtf:VesselQuantityType,CCC,,0,0,0,,,,A data type for the count and type of specified vessel.,,,,,,
5.2,usmtf,VesselSimpleType,usmtf:VesselSimpleType,S,atomic,0,0,0,,,,A data type for a kind of ship or boat specified.,xs,string,xs:string,,,
5.2,usmtf,VesselSuspicionCategoryCodeSimpleType,usmtf:VesselSuspicionCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a method of assigning a suspicion category to a vessel.,xs,string,xs:string,,,
5.2,usmtf,VesselSuspicionCategoryCodeType,usmtf:VesselSuspicionCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a method of assigning a suspicion category to a vessel.,usmtf,VesselSuspicionCategoryCodeSimpleType,usmtf:VesselSuspicionCategoryCodeSimpleType,,,
5.2,usmtf,VesselTransitInstructionsCodeSimpleType,usmtf:VesselTransitInstructionsCodeSimpleType,S,atomic,0,0,0,,,,A data type for the code for the vessel transit instructions.,xs,string,xs:string,,,
5.2,usmtf,VesselTransitInstructionsCodeType,usmtf:VesselTransitInstructionsCodeType,CSC,atomic,0,0,0,,,,A data type for the code for the vessel transit instructions.,usmtf,VesselTransitInstructionsCodeSimpleType,usmtf:VesselTransitInstructionsCodeSimpleType,,,
5.2,usmtf,VesselType,usmtf:VesselType,CSC,atomic,0,0,0,,,,A data type for a kind of ship or boat specified.,usmtf,VesselSimpleType,usmtf:VesselSimpleType,,,
5.2,usmtf,ViceCommodoreShipNameSimpleType,usmtf:ViceCommodoreShipNameSimpleType,S,atomic,0,0,0,,,,A data type for a name of the ship on which the Vice Commodore is embarked.,xs,string,xs:string,,,
5.2,usmtf,ViceCommodoreShipNameType,usmtf:ViceCommodoreShipNameType,CSC,atomic,0,0,0,,,,A data type for a name of the ship on which the Vice Commodore is embarked.,usmtf,ViceCommodoreShipNameSimpleType,usmtf:ViceCommodoreShipNameSimpleType,,,
5.2,usmtf,VIPSimpleType,usmtf:VIPSimpleType,S,atomic,0,0,0,,,,A data type for a Very Important Person (VIP) code for the senior official.,xs,string,xs:string,,,
5.2,usmtf,VIPType,usmtf:VIPType,CSC,atomic,0,0,0,,,,A data type for a Very Important Person (VIP) code for the senior official.,usmtf,VIPSimpleType,usmtf:VIPSimpleType,,,
5.2,usmtf,VisibilityType,usmtf:VisibilityType,CCC,,0,0,0,,,,"A data type for the greatest distance, in a given direction, at which it is just possible to see and identify an object with the unaided eye.",,,,,,
5.2,usmtf,VisualCharacteristicSimpleType,usmtf:VisualCharacteristicSimpleType,S,atomic,0,0,0,,,,"A data type for a modulation characteristic of an emission (e.g., red, green, yelloworange, bluegreen, etc.).",xs,string,xs:string,,,
5.2,usmtf,VisualCharacteristicType,usmtf:VisualCharacteristicType,CSC,atomic,0,0,0,,,,"A data type for a modulation characteristic of an emission (e.g., red, green, yelloworange, bluegreen, etc.).",usmtf,VisualCharacteristicSimpleType,usmtf:VisualCharacteristicSimpleType,,,
5.2,usmtf,VoiceControlCoordinationNetFunctionCodeSimpleType,usmtf:VoiceControlCoordinationNetFunctionCodeSimpleType,S,atomic,0,0,0,,,,A data type for the designator assigned to a voice interface control and coordination net.,xs,string,xs:string,,,
5.2,usmtf,VoiceControlCoordinationNetFunctionCodeType,usmtf:VoiceControlCoordinationNetFunctionCodeType,CSC,atomic,0,0,0,,,,A data type for the designator assigned to a voice interface control and coordination net.,usmtf,VoiceControlCoordinationNetFunctionCodeSimpleType,usmtf:VoiceControlCoordinationNetFunctionCodeSimpleType,,,
5.2,usmtf,VolumeCubicMetersType,usmtf:VolumeCubicMetersType,CCC,,0,0,0,,,,A data type for the capacity of a specified container.,,,,,,
5.2,usmtf,VolumeNumberSimpleType,usmtf:VolumeNumberSimpleType,S,atomic,0,0,0,,,,A data type for a unique volume number.,xs,string,xs:string,,,
5.2,usmtf,VolumeNumberType,usmtf:VolumeNumberType,CSC,atomic,0,0,0,,,,A data type for a unique volume number.,usmtf,VolumeNumberSimpleType,usmtf:VolumeNumberSimpleType,,,
5.2,usmtf,VolumeUnitCodeSimpleType,usmtf:VolumeUnitCodeSimpleType,S,atomic,0,0,0,,,,A data type for the dimensions of volume measurement to describe the volume occupied by an object.,xs,string,xs:string,,,
5.2,usmtf,VolumeUnitCodeType,usmtf:VolumeUnitCodeType,CSC,atomic,0,0,0,,,,A data type for the dimensions of volume measurement to describe the volume occupied by an object.,usmtf,VolumeUnitCodeSimpleType,usmtf:VolumeUnitCodeSimpleType,,,
5.2,usmtf,VolumeUnitCubicMetersCodeSimpleType,usmtf:VolumeUnitCubicMetersCodeSimpleType,S,atomic,0,0,0,,,,"A data type for a unit of volume measurement, cubic meters expressed as CUM; used to identify quantities of fuel.",xs,string,xs:string,,,
5.2,usmtf,VolumeUnitCubicMetersCodeType,usmtf:VolumeUnitCubicMetersCodeType,CSC,atomic,0,0,0,,,,"A data type for a unit of volume measurement, cubic meters expressed as CUM; used to identify quantities of fuel.",usmtf,VolumeUnitCubicMetersCodeSimpleType,usmtf:VolumeUnitCubicMetersCodeSimpleType,,,
5.2,usmtf,VulnerablePointSimpleType,usmtf:VulnerablePointSimpleType,S,atomic,0,0,0,,,,A data type for a point which could be used by an aggressor to conduct an ambush or construct an obstacle to disrupt the movement of friendly forces.,xs,string,xs:string,,,
5.2,usmtf,VulnerablePointType,usmtf:VulnerablePointType,CSC,atomic,0,0,0,,,,A data type for a point which could be used by an aggressor to conduct an ambush or construct an obstacle to disrupt the movement of friendly forces.,usmtf,VulnerablePointSimpleType,usmtf:VulnerablePointSimpleType,,,
5.2,usmtf,WarfareCategoryCodeSimpleType,usmtf:WarfareCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the functional division of warfare responsibilities.,xs,string,xs:string,,,
5.2,usmtf,WarfareCategoryCodeType,usmtf:WarfareCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for the functional division of warfare responsibilities.,usmtf,WarfareCategoryCodeSimpleType,usmtf:WarfareCategoryCodeSimpleType,,,
5.2,usmtf,WarfareCommanderCoordinatorDesignatorCodeSimpleType,usmtf:WarfareCommanderCoordinatorDesignatorCodeSimpleType,S,atomic,0,0,0,,,,A data type for the title of the commander/coordinator of warfare for forces afloat.,xs,string,xs:string,,,
5.2,usmtf,WarfareCommanderCoordinatorDesignatorCodeType,usmtf:WarfareCommanderCoordinatorDesignatorCodeType,CSC,atomic,0,0,0,,,,A data type for the title of the commander/coordinator of warfare for forces afloat.,usmtf,WarfareCommanderCoordinatorDesignatorCodeSimpleType,usmtf:WarfareCommanderCoordinatorDesignatorCodeSimpleType,,,
5.2,usmtf,WaterbodySimpleType,usmtf:WaterbodySimpleType,S,atomic,0,0,0,,,,A data type for a body of water identified.,xs,string,xs:string,,,
5.2,usmtf,WaterbodyType,usmtf:WaterbodyType,CSC,atomic,0,0,0,,,,A data type for a body of water identified.,usmtf,WaterbodySimpleType,usmtf:WaterbodySimpleType,,,
5.2,usmtf,WaterCategoryCodeSimpleType,usmtf:WaterCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the category or classification of water.,xs,string,xs:string,,,
5.2,usmtf,WaterCategoryCodeType,usmtf:WaterCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for the category or classification of water.,usmtf,WaterCategoryCodeSimpleType,usmtf:WaterCategoryCodeSimpleType,,,
5.2,usmtf,WaterClassificationCodeSimpleType,usmtf:WaterClassificationCodeSimpleType,S,atomic,0,0,0,,,,A data type for an alphabetic identifier of water type.,xs,string,xs:string,,,
