Release,QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
3.0,nc:PersonWorkerAssociationType,nc:PersonWorkerAssociationAugmentationPoint,0,unbounded,
3.0,cyfs:PetitionerChildAssociationType,cyfs:Child,0,unbounded,
3.0,cyfs:PetitionerChildAssociationType,cyfs:Petitioner,0,unbounded,
3.0,cyfs:PetitionerChildAssociationType,cyfs:PersonAssociationCategory,0,unbounded,
3.0,cyfs:PetitionerChildAssociationType,cyfs:PetitionerChildAssociationAugmentationPoint,0,unbounded,
3.0,cyfs:PetitionerType,nc:RoleOfPerson,0,unbounded,
3.0,cyfs:PetitionerType,cyfs:PetitionerAugmentationPoint,0,unbounded,
3.0,cbrn:PhotonDataType,cbrn:MeanPhotonValue,0,unbounded,
3.0,cbrn:PhotonDataType,cbrn:PhotonEnergyValue,0,unbounded,
3.0,cbrn:PhotonDataType,cbrn:PhotonSource,0,unbounded,
3.0,cbrn:PhotonDataType,cbrn:PhotonDataAugmentationPoint,0,unbounded,
3.0,scr:PhysicalEncounterAgentAssociationType,scr:AgentPerson,0,unbounded,
3.0,scr:PhysicalEncounterAgentAssociationType,nc:PersonEncounter,0,unbounded,
3.0,scr:PhysicalEncounterAgentAssociationType,scr:AgentPersonRole,0,unbounded,
3.0,scr:PhysicalEncounterAgentAssociationType,scr:PhysicalEncounterAgentAssociationAugmentationPoint,0,unbounded,
3.0,biom:PhysicalFeatureAugmentationType,biom:PersonPhysicalMarkingID,0,unbounded,
3.0,biom:PhysicalFeatureColorDetailType,biom:PhysicalFeaturePrimaryColorCode,0,unbounded,
3.0,biom:PhysicalFeatureColorDetailType,biom:PhysicalFeatureSecondaryColorCode,0,5,
3.0,biom:PhysicalFeatureColorDetailType,biom:PhysicalFeatureColorDetailAugmentationPoint,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,nc:PersonEyeColor,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PersonHairAppearanceText,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PersonHairCategoryText,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureColorDetail,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureCategory,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureClassCode,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureSubClassCode,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureLocationText,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureGeneralCategoryText,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureDescriptionText,0,unbounded,
3.0,biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureDescriptionAugmentationPoint,0,unbounded,
3.0,biom:PhysicalFeatureImageType,biom:PhysicalFeatureSize,0,unbounded,
3.0,biom:PhysicalFeatureImageType,biom:PhysicalFeatureReferenceIdentification,0,unbounded,
3.0,biom:PhysicalFeatureImageType,biom:ImageTransformationCode,0,18,
3.0,biom:PhysicalFeatureImageType,biom:PhysicalFeatureImageAugmentationPoint,0,unbounded,
3.0,biom:PhysicalFeatureSizeType,biom:PhysicalFeatureHeightMeasure,0,unbounded,
3.0,biom:PhysicalFeatureSizeType,biom:PhysicalFeatureWidthMeasure,0,unbounded,
3.0,biom:PhysicalFeatureSizeType,biom:PhysicalFeatureSizeAugmentationPoint,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureGeneralCategoryText,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureCategory,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureDescriptionText,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureImage,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureLocationText,0,unbounded,
3.0,nc:PhysicalFeatureType,nc:PhysicalFeatureAugmentationPoint,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:SenderOrganization,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:SenderLocation,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:SenderPerson,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:RecipientOrganization,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:RecipientLocation,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:RecipientPerson,0,unbounded,
3.0,j:PhysicalMailAssociationType,j:PhysicalMailAssociationAugmentationPoint,0,unbounded,
3.0,cyfs:PlacementType,cyfs:PlacementCategoryRestrictivenessText,0,unbounded,
3.0,cyfs:PlacementType,cyfs:RelativePlacementResourcesDescriptionText,0,unbounded,
3.0,cyfs:PlacementType,cyfs:AdoptionFosterCareHomeStudyText,0,unbounded,
3.0,cyfs:PlacementType,cyfs:ChangeOfSchoolIndicator,0,unbounded,
3.0,cyfs:PlacementType,cyfs:ICPCPlacementApprovalIndicator,0,unbounded,
3.0,cyfs:PlacementType,cyfs:LevelOfCareCategory,0,unbounded,
3.0,cyfs:PlacementType,cyfs:PlacementChangeReason,0,unbounded,
3.0,cyfs:PlacementType,cyfs:PlacementCategory,0,unbounded,
3.0,cyfs:PlacementType,cyfs:PlacementAugmentationPoint,0,unbounded,
3.0,j:PleaType,j:PleaDescriptionText,0,unbounded,
3.0,j:PleaType,j:PleaGuiltyIndicator,0,unbounded,
3.0,j:PleaType,j:PleaNegotiatedIndicator,0,unbounded,
3.0,j:PleaType,j:PleaNoContestIndicator,0,unbounded,
3.0,j:PleaType,j:PleaRecommendationText,0,unbounded,
3.0,j:PleaType,j:PleaCategory,0,unbounded,
3.0,j:PleaType,j:PleaAugmentationPoint,0,unbounded,
3.0,geo:PointType,gml:Point,1,1,
3.0,cbrn:PointXYType,cbrn:XValue,0,unbounded,
3.0,cbrn:PointXYType,cbrn:YValue,0,unbounded,
3.0,cbrn:PointXYType,cbrn:yUncertaintyValue,1,1,
3.0,cbrn:PointXYType,cbrn:xUncertaintyValue,1,1,
3.0,cbrn:PointXYType,cbrn:PointXYAugmentationPoint,0,unbounded,
3.0,nc:PolygonRegionType,nc:PolygonCoordinate,0,unbounded,
3.0,nc:PolygonRegionType,nc:PolygonRegionAugmentationPoint,0,unbounded,
3.0,geo:PolygonType,gml:Polygon,1,1,
3.0,m:PortType,m:PortAnchorageCapabilityText,0,unbounded,
3.0,m:PortType,m:PortBENumberText,0,unbounded,
3.0,m:PortType,m:PortCargoCapability,0,unbounded,
3.0,m:PortType,m:PortCode,0,unbounded,
3.0,m:PortType,m:PortCOTPZone,0,unbounded,
3.0,m:PortType,m:PortDepth,0,unbounded,
3.0,m:PortType,m:PortDescriptionText,0,unbounded,
3.0,m:PortType,m:PortDockQuantity,0,unbounded,
3.0,m:PortType,m:PortGovernment,0,unbounded,
3.0,m:PortType,m:PortImage,0,unbounded,
3.0,m:PortType,m:PortISPSCompliantIndicator,0,unbounded,
3.0,m:PortType,m:PortMaximumVesselQuantity,0,unbounded,
3.0,m:PortType,m:PortName,0,unbounded,
3.0,m:PortType,m:PortOperationalStatus,0,unbounded,
3.0,m:PortType,m:PortPilotBoatQuantity,0,unbounded,
3.0,m:PortType,m:PortStrategicPortOfEmbarkationIndicator,0,unbounded,
3.0,m:PortType,m:PortThreatLevel,0,unbounded,
3.0,m:PortType,m:PortUNLOCODE,0,unbounded,
3.0,m:PortType,nc:LocationCountry,0,unbounded,
3.0,m:PortType,nc:LocationState,0,unbounded,
3.0,m:PortType,nc:LocationCityName,0,unbounded,
3.0,m:PortType,m:PortAugmentationPoint,0,unbounded,
3.0,m:PortVisitType,m:VisitActualArrivalDateTime,0,unbounded,
3.0,m:PortVisitType,m:VisitActualDepartureDateTime,0,unbounded,
3.0,m:PortVisitType,m:VisitAnchorageText,0,unbounded,
3.0,m:PortVisitType,m:VisitExpectedArrivalDateTime,0,unbounded,
3.0,m:PortVisitType,m:VisitExpectedDepartureDateTime,0,unbounded,
3.0,m:PortVisitType,m:VisitLocationInPort,0,unbounded,
3.0,m:PortVisitType,m:VisitReceivingFacilityName,0,unbounded,
3.0,m:PortVisitType,m:Port,0,unbounded,
3.0,m:PortVisitType,m:PortVisitAugmentationPoint,0,unbounded,
3.0,biom:PoseAngleType,biom:PosePitchAngleMeasure,0,unbounded,
3.0,biom:PoseAngleType,biom:PosePitchUncertaintyValue,0,unbounded,
3.0,biom:PoseAngleType,biom:PoseRollAngleMeasure,0,unbounded,
3.0,biom:PoseAngleType,biom:PoseRollUncertaintyValue,0,unbounded,
3.0,biom:PoseAngleType,biom:PoseYawAngleMeasure,0,unbounded,
3.0,biom:PoseAngleType,biom:PoseYawUncertaintyValue,0,unbounded,
3.0,biom:PoseAngleType,biom:PoseAngleAugmentationPoint,0,unbounded,
3.0,m:PositionType,m:LocationPointAbstract,0,unbounded,
3.0,m:PositionType,m:PositionSpeedMeasure,0,unbounded,
3.0,m:PositionType,m:PositionCourseMeasure,0,unbounded,
3.0,m:PositionType,m:PositionHeadingMeasure,0,unbounded,
3.0,m:PositionType,m:PositionNavigationStatus,0,unbounded,
3.0,m:PositionType,m:PositionDateTime,0,unbounded,
3.0,m:PositionType,m:PositionRateOfTurnMeasure,0,unbounded,
3.0,m:PositionType,m:PositionAugmentationPoint,0,unbounded,
3.0,cbrn:PositiveLengthCMType,cbrn:unitsText,1,1,
3.0,cbrn:PositiveVolumeCCType,cbrn:unitsText,1,1,
3.0,j:PostSentenceActionType,j:PostSentenceEventText,0,unbounded,
3.0,j:PostSentenceActionType,j:PostSentenceActionAugmentationPoint,0,unbounded,
3.0,intel:PotentialIdentityMatchAssociationType,nc:Identity,0,unbounded,
3.0,intel:PotentialIdentityMatchAssociationType,intel:PotentialIdentityMatchDescriptionText,0,unbounded,
3.0,intel:PotentialIdentityMatchAssociationType,intel:PotentialIdentityMatchAssociationAugmentationPoint,0,unbounded,
3.0,j:PreparingAgencyFinancialCompilationAssociationType,j:FinancialCompilation,0,unbounded,
3.0,j:PreparingAgencyFinancialCompilationAssociationType,nc:Organization,0,unbounded,
3.0,j:PreparingAgencyFinancialCompilationAssociationType,j:PreparingAgencyFinancialCompilationAssociationAugmentationPoint,0,unbounded,
3.0,j:PreparingAgencyObligationComputationAssociationType,j:ObligationComputation,0,unbounded,
3.0,j:PreparingAgencyObligationComputationAssociationType,nc:Organization,0,unbounded,
3.0,j:PreparingAgencyObligationComputationAssociationType,j:PreparingAgencyObligationComputationAssociationAugmentationPoint,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:Dispenser,0,unbounded,
3.0,cyfs:PrescriptionType,nc:Drug,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:Prescriber,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:PrescriptionLastTakenDate,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:PrescriptionTreatmentReasonText,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:PrescriptionUseInstructionsText,0,unbounded,
3.0,cyfs:PrescriptionType,cyfs:PrescriptionAugmentationPoint,0,unbounded,
3.0,j:PresentenceInvestigationType,j:InvestigatorNarrative,0,unbounded,
3.0,j:PresentenceInvestigationType,j:SentenceConfinementCreditDayQuantity,0,unbounded,
3.0,j:PresentenceInvestigationType,j:PreparingOfficialNote,0,unbounded,
3.0,j:PresentenceInvestigationType,j:PreparingOfficialRecommendation,0,unbounded,
3.0,j:PresentenceInvestigationType,j:SubjectInterviewedIndicator,0,unbounded,
3.0,j:PresentenceInvestigationType,j:PresentenceInvestigationAugmentationPoint,0,unbounded,
3.0,j:PretrialInvestigationType,j:CourtAppearanceDate,0,unbounded,
3.0,j:PretrialInvestigationType,j:InvestigatorNarrative,0,unbounded,
3.0,j:PretrialInvestigationType,j:ArrestArraignmentDate,0,unbounded,
3.0,j:PretrialInvestigationType,j:BailBondAmount,0,unbounded,
3.0,j:PretrialInvestigationType,j:BailSetAmount,0,unbounded,
3.0,j:PretrialInvestigationType,j:SubjectInterviewedIndicator,0,unbounded,
3.0,j:PretrialInvestigationType,j:PreparingOfficialNote,0,unbounded,
3.0,j:PretrialInvestigationType,j:PreparingOfficialRecommendation,0,unbounded,
3.0,j:PretrialInvestigationType,j:PretrialReleaseStatus,0,unbounded,
3.0,j:PretrialInvestigationType,j:PretrialInvestigationAugmentationPoint,0,unbounded,
3.0,nc:PreviousActivityAssociationType,nc:PreviousActivity,0,unbounded,
3.0,nc:PreviousActivityAssociationType,nc:PreviousActivityAssociationAugmentationPoint,0,unbounded,
3.0,it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentDate,0,unbounded,
3.0,it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentNumberID,0,unbounded,
3.0,it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentCategory,0,unbounded,
3.0,it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentAugmentationPoint,0,unbounded,
3.0,m:PreviousForeignPortOfCallListType,m:PreviousForeignPortOfCall,0,unbounded,
3.0,m:PreviousForeignPortOfCallListType,m:PreviousForeignPortOfCallListAugmentationPoint,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionPersonFingerprintedIndicator,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionPersonInvolvedVictimNotificationIndicator,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionPersonPhotographedIndicator,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionPersonReleasedToEntity,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionActualReleaseDate,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionCompletionStatus,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionDescriptionText,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionHoldingForCounty,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionIntakeDate,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionPoliceCase,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionReleaseCategoryText,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionScheduledReleaseDate,0,unbounded,
3.0,cyfs:PriorDetentionType,j:RegisteredSexOffender,0,unbounded,
3.0,cyfs:PriorDetentionType,cyfs:PriorDetentionAugmentationPoint,0,unbounded,
3.0,it:ProcessingEstablishmentType,it:ProcessingEstablishmentIdentification,0,unbounded,
3.0,it:ProcessingEstablishmentType,it:ProcessingEstablishmentIDCategory,0,unbounded,
3.0,it:ProcessingEstablishmentType,it:RoleOfParty,0,unbounded,
3.0,it:ProcessingEstablishmentType,it:ProcessingEstablishmentAugmentationPoint,0,unbounded,
3.0,cyfs:ProgramAugmentationType,cyfs:ProgramEligibleStartDate,0,unbounded,
3.0,cyfs:ProgramAugmentationType,cyfs:ProgramEligibleEndDate,0,unbounded,
3.0,cyfs:ProgramAugmentationType,cyfs:ProgramMonetaryValue,0,unbounded,
3.0,im:ProgramAugmentationType,im:ProgramCompletionCommentText,0,unbounded,
3.0,im:ProgramAugmentationType,im:ProgramEffectiveCompletionDate,0,unbounded,
3.0,im:ProgramAugmentationType,im:ProgramParticipationBegunIndicator,0,unbounded,
3.0,im:ProgramAugmentationType,im:ProgramTerminationDate,0,unbounded,
3.0,im:ProgramAugmentationType,im:ProgramTerminationText,0,unbounded,
3.0,nc:ProgramType,nc:ProgramPerson,0,unbounded,
3.0,nc:ProgramType,nc:ProgramAction,0,unbounded,
3.0,nc:ProgramType,nc:ProgramCapacityQuantity,0,unbounded,
3.0,nc:ProgramType,nc:ProgramCondition,0,unbounded,
3.0,nc:ProgramType,nc:ProgramFacility,0,unbounded,
3.0,nc:ProgramType,nc:ProgramPubliclyRunIndicator,0,unbounded,
3.0,nc:ProgramType,nc:ProgramPurposeText,0,unbounded,
3.0,nc:ProgramType,nc:ProgramReferral,0,unbounded,
3.0,nc:ProgramType,nc:ProgramAdministrator,0,unbounded,
3.0,nc:ProgramType,nc:ProgramRelease,0,unbounded,
3.0,nc:ProgramType,nc:ProgramSupervisor,0,unbounded,
3.0,nc:ProgramType,nc:ProgramResidentialIndicator,0,unbounded,
3.0,nc:ProgramType,nc:ProgramSupervisedIndicator,0,unbounded,
3.0,nc:ProgramType,nc:ProgramAugmentationPoint,0,unbounded,
3.0,nc:ProgressType,nc:ProgressComplianceIndicator,0,unbounded,
3.0,nc:ProgressType,nc:ProgressComplianceText,0,unbounded,
3.0,nc:ProgressType,nc:ProgressPaymentAmount,0,unbounded,
3.0,nc:ProgressType,nc:ProgressTimeQuantityText,0,unbounded,
3.0,nc:ProgressType,nc:ProgressAugmentationPoint,0,unbounded,
3.0,j:ProhibitedActDispositionAssociationType,j:ProhibitedAct,0,unbounded,
3.0,j:ProhibitedActDispositionAssociationType,nc:Disposition,0,unbounded,
3.0,j:ProhibitedActDispositionAssociationType,j:ProhibitedActDispositionAssociationAugmentationPoint,0,unbounded,
3.0,j:ProhibitedActType,j:ProhibitedActRepetitionQuantity,0,unbounded,
3.0,j:ProhibitedActType,j:ProhibitedActAidingAbettingIndicator,0,unbounded,
3.0,j:ProhibitedActType,j:ProhibitedActAugmentationPoint,0,unbounded,
3.0,j:ProtectionOrderType,j:ProtectionOrderRestrictedPerson,0,unbounded,
3.0,j:ProtectionOrderType,j:ProtectionOrderBradyIndicator,0,unbounded,
3.0,j:ProtectionOrderType,j:ProtectionOrderConditionText,0,unbounded,
3.0,j:ProtectionOrderType,j:ProtectionOrderCondition,0,unbounded,
3.0,j:ProtectionOrderType,j:ProtectionOrderAugmentationPoint,0,unbounded,
3.0,em:PsychiatricType,em:PsychiatricGeneralServiceCoverageStatusCode,0,unbounded,
3.0,em:PsychiatricType,em:AdultGeneralServiceCoverageStatusCode,0,unbounded,
3.0,em:PsychiatricType,em:PediatricServiceCoverageStatusCode,0,unbounded,
3.0,em:PsychiatricType,em:PsychiatricAugmentationPoint,0,unbounded,
3.0,j:PublicationType,j:PublicationLibraryClassificationIdentification,0,unbounded,
3.0,j:PublicationType,j:PublicationTitleText,0,unbounded,
3.0,j:PublicationType,j:PublicationISSNID,0,unbounded,
3.0,j:PublicationType,j:PublicationISBNID,0,unbounded,
3.0,j:PublicationType,j:PublicationPublisherText,0,unbounded,
3.0,j:PublicationType,j:PublicationSubjectText,0,unbounded,
3.0,j:PublicationType,j:PublicationAuthorText,0,unbounded,
3.0,j:PublicationType,j:PublicationAugmentationPoint,0,unbounded,
3.0,cyfs:PutativeParentChildAssociationType,cyfs:BiologicalParentDeterminationDate,0,unbounded,
3.0,cyfs:PutativeParentChildAssociationType,cyfs:BiologicalParentDeterminationStatus,0,unbounded,
3.0,cyfs:PutativeParentChildAssociationType,cyfs:PutativeParentChildAssociationAugmentationPoint,0,unbounded,
3.0,nc:QuantityType,nc:quantityUnitText,0,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmDateTime,0,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmCategoryCode,1,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmDescriptionText,0,1,
3.0,cbrn:RadAlarmType,cbrn:AlarmAudibleIndicator,0,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmLightColorText,0,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmEnergyWindowIndexValueList,0,1,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmExtension,0,unbounded,
3.0,cbrn:RadAlarmType,cbrn:RadDetectorInformation,0,unbounded,
3.0,cbrn:RadAlarmType,cbrn:RadAlarmAugmentationPoint,0,unbounded,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorName,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorCategoryCode,1,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorKindCode,1,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorDescriptionText,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorLengthValue,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorWidthValue,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorDepthValue,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorDiameterValue,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorVolumeValue,0,1,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorCharacteristics,0,unbounded,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorInformationExtension,0,unbounded,
3.0,cbrn:RadDetectorInformationType,cbrn:RadDetectorInformationAugmentationPoint,0,unbounded,
3.0,cbrn:RadDetectorStateType,cbrn:StateVector,0,1,
3.0,cbrn:RadDetectorStateType,cbrn:Fault,0,unbounded,
3.0,cbrn:RadDetectorStateType,cbrn:RadDetectorCharacteristics,0,unbounded,
3.0,cbrn:RadDetectorStateType,cbrn:RadDetectorStateExtension,0,unbounded,
3.0,cbrn:RadDetectorStateType,cbrn:RadDetectorInformation,0,1,
3.0,cbrn:RadDetectorStateType,cbrn:RadDetectorStateAugmentationPoint,0,unbounded,
3.0,cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataCreatorName,0,1,
3.0,cbrn:RadInstrumentDataType,cbrn:RadItemInformation,0,unbounded,
3.0,cbrn:RadInstrumentDataType,cbrn:RadInstrumentInformation,1,1,
3.0,cbrn:RadInstrumentDataType,cbrn:RadDetectorInformation,1,unbounded,
3.0,cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataChoice,0,unbounded,
3.0,cbrn:RadInstrumentDataType,cbrn:n42DocUUID,1,1,
3.0,cbrn:RadInstrumentDataType,cbrn:n42DocDateTime,1,1,
3.0,cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataAugmentationPoint,0,unbounded,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentManufacturerName,1,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentID,0,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentModelName,1,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentDescriptionText,0,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentClassCode,1,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentVersion,1,unbounded,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentQualityControl,0,1,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentCharacteristics,0,unbounded,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentInformationExtension,0,unbounded,
3.0,cbrn:RadInstrumentInformationType,cbrn:RadInstrumentInformationAugmentationPoint,0,unbounded,
3.0,cbrn:RadInstrumentQualityControlType,cbrn:InspectionDateTime,1,1,
3.0,cbrn:RadInstrumentQualityControlType,cbrn:InCalibrationIndicator,1,1,
3.0,cbrn:RadInstrumentQualityControlType,cbrn:RadInstrumentQualityControlAugmentationPoint,0,unbounded,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentOperatingModeCode,0,1,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentModeDescriptionText,0,1,
3.0,cbrn:RadInstrumentStateType,cbrn:StateVector,0,1,
3.0,cbrn:RadInstrumentStateType,cbrn:Fault,0,unbounded,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentCharacteristics,0,unbounded,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentStateExtension,0,unbounded,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentInformation,0,1,
3.0,cbrn:RadInstrumentStateType,cbrn:RadInstrumentStateAugmentationPoint,0,unbounded,
3.0,cbrn:RadInstrumentVersionType,cbrn:RadInstrumentComponentName,1,1,
3.0,cbrn:RadInstrumentVersionType,cbrn:RadInstrumentComponentVersionText,1,1,
3.0,cbrn:RadInstrumentVersionType,cbrn:RadInstrumentVersionAugmentationPoint,0,unbounded,
3.0,cbrn:RadItemInformationType,cbrn:RadItemDescriptionText,0,1,
3.0,cbrn:RadItemInformationType,cbrn:RadItemQuantity,0,1,
3.0,cbrn:RadItemInformationType,cbrn:RadItemMeasurementGeometryDescriptionText,0,1,
3.0,cbrn:RadItemInformationType,cbrn:RadItemCharacteristics,0,unbounded,
3.0,cbrn:RadItemInformationType,cbrn:RadItemInformationExtension,0,unbounded,
3.0,cbrn:RadItemInformationType,cbrn:RadItemInformationAugmentationPoint,0,unbounded,
3.0,cbrn:RadItemQuantityType,cbrn:RadItemQuantityValue,1,1,
3.0,cbrn:RadItemQuantityType,cbrn:RadItemQuantityUncertaintyValue,0,1,
3.0,cbrn:RadItemQuantityType,cbrn:RadItemQuantityUnitText,1,1,
3.0,cbrn:RadItemQuantityType,cbrn:RadItemQuantityAugmentationPoint,0,unbounded,
3.0,cbrn:RadItemStateType,cbrn:StateVector,0,1,
3.0,cbrn:RadItemStateType,cbrn:RadItemCharacteristics,0,unbounded,
3.0,cbrn:RadItemStateType,cbrn:RadItemStateExtension,0,unbounded,
3.0,cbrn:RadItemStateType,cbrn:RadItemInformation,0,1,
3.0,cbrn:RadItemStateType,cbrn:RadItemStateAugmentationPoint,0,unbounded,
3.0,cbrn:RadMeasurementGroupType,cbrn:RadMeasurementGroupDescriptionText,0,1,
3.0,cbrn:RadMeasurementGroupType,cbrn:radMeasurementGroupUUID,1,1,
3.0,cbrn:RadMeasurementGroupType,cbrn:RadMeasurementGroupAugmentationPoint,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:MeasurementClassCode,1,1,
3.0,cbrn:RadMeasurementType,cbrn:StartDateTime,1,1,
3.0,cbrn:RadMeasurementType,cbrn:RealTimeDuration,1,1,
3.0,cbrn:RadMeasurementType,cbrn:Spectrum,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:GrossCounts,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:DoseRate,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:TotalDoseNumeric,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:ExposureRate,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:TotalExposureNumeric,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:RadInstrumentState,0,1,
3.0,cbrn:RadMeasurementType,cbrn:RadDetectorState,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:RadItemState,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:OccupancyIndicator,0,1,
3.0,cbrn:RadMeasurementType,cbrn:RadMeasurementExtension,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:RadMeasurementGroup,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:RadItemInformation,0,unbounded,
3.0,cbrn:RadMeasurementType,cbrn:RadMeasurementAugmentationPoint,0,unbounded,
3.0,j:RapSheetCycleType,j:RapSheetCycleEarliestDate,0,unbounded,
3.0,j:RapSheetCycleType,j:RapSheetCycleTrackingIdentificationID,0,unbounded,
3.0,j:RapSheetCycleType,j:RapSheetCycleCaveat,0,unbounded,
3.0,j:RapSheetCycleType,j:RapSheetCycleAugmentationPoint,0,unbounded,
3.0,j:RapSheetNonCriminalInformationType,j:RapSheetNonCriminalInformationAugmentationPoint,0,unbounded,
3.0,j:RapSheetPersonBiometricsAssociationType,j:RapSheetPersonBiometricsAssociationAugmentationPoint,0,unbounded,
3.0,j:RapSheetPersonDNAType,j:RapSheetPersonDNAAugmentationPoint,0,unbounded,
3.0,j:RapSheetType,j:Subject,0,unbounded,
3.0,j:RapSheetType,j:RapSheetTripleIStatusText,0,unbounded,
