Release,PropertyNS,PropertyName,QualifiedType,Definition,SubstitutionGroupQualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,QualifiedProperty
3.0,im,ProgramEndDate,nc:DateType,A date on which the Exchange Visitor is expected to complete his/her program.,,TRUE,FALSE,,,,im:ProgramEndDate
3.0,im,ProgramEnrolled,im:ExchangeVisitorProgramType,An organized set of sponsored activities or events enrolled by EXCHANGE VISITORs.,,TRUE,FALSE,,,,im:ProgramEnrolled
3.0,im,ProgramExpireDate,nc:DateType,A date on which the EXCHANGE VISITOR PROGRAM would terminate.,,TRUE,FALSE,,,,im:ProgramExpireDate
3.0,im,ProgramExtensionRequest,im:AlienStudentProgramExtensionRequestType,A record of the alien student request for an extension to participating in the program.,,TRUE,FALSE,,,,im:ProgramExtensionRequest
3.0,nc,ProgramFacility,nc:FacilityType,A place where a program is located.,,TRUE,FALSE,,,,nc:ProgramFacility
3.0,im,ProgramIdentification,nc:IdentificationType,An identification of an EXCHANGE VISITOR  PROGRAM.,,TRUE,FALSE,,,,im:ProgramIdentification
3.0,cyfs,ProgramMonetaryValue,nc:ItemValueType,An evaluation of the monetary worth of the program provided.,,TRUE,FALSE,,,,cyfs:ProgramMonetaryValue
3.0,im,ProgramName,nc:TextType,A field denoting the name of an EXCHANGE VISITOR PROGRAM.,,TRUE,FALSE,,,,im:ProgramName
3.0,im,ProgramOriginalStartDate,nc:DateType,A date on which the PROGRAM originally started.,,TRUE,FALSE,,,,im:ProgramOriginalStartDate
3.0,im,ProgramParticipationBegunIndicator,niem-xs:boolean,True if the person has begun participation in his/her program; false otherwise.,,TRUE,FALSE,,,,im:ProgramParticipationBegunIndicator
3.0,nc,ProgramPerson,nc:PersonType,A person who attends a program.,,TRUE,FALSE,,,,nc:ProgramPerson
3.0,nc,ProgramPubliclyRunIndicator,niem-xs:boolean,True if a program is run in the public sector; false if the program is run privately.,,TRUE,FALSE,,,,nc:ProgramPubliclyRunIndicator
3.0,nc,ProgramPurposeText,nc:TextType,A purpose or reason for a program.,,TRUE,FALSE,,,,nc:ProgramPurposeText
3.0,nc,ProgramReferral,nc:ReferralType,A recommendation or mandate for a person to attend a program.,,TRUE,FALSE,,,,nc:ProgramReferral
3.0,nc,ProgramRelease,nc:ReleaseType,A manner by which a person left a program.,,TRUE,FALSE,,,"This could describe program completion, removal, quitting.",nc:ProgramRelease
3.0,nc,ProgramResidentialIndicator,niem-xs:boolean,True if a person resides at a program facility; false otherwise.,,TRUE,FALSE,,,,nc:ProgramResidentialIndicator
3.0,j,ProgramResultantCertificationExpirationDate,nc:DateType,A date when a certification received as a result of a student or patient completing a class or treatment program expires.,,TRUE,FALSE,,,,j:ProgramResultantCertificationExpirationDate
3.0,j,ProgramResultantCertificationText,nc:TextType,A certification received as a result of a student or patient completing a class or treatment program.,,TRUE,FALSE,,,,j:ProgramResultantCertificationText
3.0,j,ProgramSatisfactoryCompletionIndicator,niem-xs:boolean,True if a student or patient satisfactorily completed the class or program; false if they did not complete the program or did not complete it satisfactorily.,,TRUE,FALSE,,,,j:ProgramSatisfactoryCompletionIndicator
3.0,im,ProgramStartDate,nc:DateType,A date in which the program begins.,,TRUE,FALSE,,,,im:ProgramStartDate
3.0,im,ProgramStatusChangeDate,nc:DateType,A date that is the most recent on which the PROGRAM status changed.,,TRUE,FALSE,,,,im:ProgramStatusChangeDate
3.0,nc,ProgramSupervisedIndicator,niem-xs:boolean,True if a person will be officially supervised through the duration of a program; false otherwise.,,TRUE,FALSE,,,,nc:ProgramSupervisedIndicator
3.0,im,ProgramSupervisionArrangementText,nc:TextType,A field detailing supervision arrangements conducted by the PROGRAM.,,TRUE,FALSE,,,,im:ProgramSupervisionArrangementText
3.0,nc,ProgramSupervisor,nc:EntityType,An entity that oversees and manages a program.,,TRUE,FALSE,,,,nc:ProgramSupervisor
3.0,im,ProgramTerminationDate,nc:DateType,A date on which program participation will terminate.,,TRUE,FALSE,,,,im:ProgramTerminationDate
3.0,im,ProgramTerminationText,nc:TextType,A field indicating free text about the program termination.,,TRUE,FALSE,,,,im:ProgramTerminationText
3.0,j,ProgramTitleText,nc:TextType,A title or name of a class or treatment program a student or patient is participating in.,,TRUE,FALSE,,,,j:ProgramTitleText
3.0,nc,Progress,nc:ProgressType,A set of changes or advancements which bring someone closer to completing something.,,TRUE,FALSE,,,,nc:Progress
3.0,nc,ProgressAugmentationPoint,,An augmentation point for ProgressType.,,TRUE,TRUE,,,,nc:ProgressAugmentationPoint
3.0,nc,ProgressComplianceIndicator,niem-xs:boolean,True if a reported progress is acceptable according to the terms set; false otherwise.,,TRUE,FALSE,,,,nc:ProgressComplianceIndicator
3.0,nc,ProgressComplianceText,nc:TextType,A description of the compliance or non-compliance of a person with an activity.,,TRUE,FALSE,,,,nc:ProgressComplianceText
3.0,nc,ProgressPaymentAmount,nc:AmountType,An amount of money paid towards completion of a requirement.,,TRUE,FALSE,,,,nc:ProgressPaymentAmount
3.0,nc,ProgressTimeQuantityText,nc:TextType,A quantity of time spent towards completion of a requirement.,,TRUE,FALSE,,,,nc:ProgressTimeQuantityText
3.0,j,ProhibitedAct,j:ProhibitedActType,A violation of published rule/code of conduct for which a person can be held accountable for through sanction.,,TRUE,FALSE,,,,j:ProhibitedAct
3.0,j,ProhibitedActAidingAbettingIndicator,niem-xs:boolean,"True if a subject was aiding or abetting, but not instigating; false otherwise.",,TRUE,FALSE,,,,j:ProhibitedActAidingAbettingIndicator
3.0,j,ProhibitedActAugmentationPoint,,An augmentation point for ProhibitedActType.,,TRUE,TRUE,,,,j:ProhibitedActAugmentationPoint
3.0,j,ProhibitedActDispositionAssociation,j:ProhibitedActDispositionAssociationType,A relationship between a prohibited act and a disposition of the prohibited act.,,TRUE,FALSE,,,,j:ProhibitedActDispositionAssociation
3.0,j,ProhibitedActDispositionAssociationAugmentationPoint,,An augmentation point for ProhibitedActDispositionAssociationType.,,TRUE,TRUE,,,,j:ProhibitedActDispositionAssociationAugmentationPoint
3.0,j,ProhibitedActRepetitionQuantity,niem-xs:nonNegativeInteger,A number of times a subject has committed the same misconduct.,,TRUE,FALSE,,,,j:ProhibitedActRepetitionQuantity
3.0,scr,ProjectedReleaseDate,nc:DateType,A date on which the alien is predicted to be released.,,TRUE,FALSE,,,,scr:ProjectedReleaseDate
3.0,it,ProperShippingName,nc:TextType,A name used for a hazardous material on shipping documents.,,TRUE,FALSE,,,,it:ProperShippingName
3.0,j,PropertyRecoveryLocationAssociation,nc:ItemLocationAssociationType,A relationship between an item and a location where it was recovered.,,TRUE,FALSE,,,,j:PropertyRecoveryLocationAssociation
3.0,j,PropertySeizedLocationAssociation,nc:ItemLocationAssociationType,A relationship between an item and a location where it was seized.,,TRUE,FALSE,,,,j:PropertySeizedLocationAssociation
3.0,j,ProsecutionCharge,j:ChargeType,A charge filed by a prosecuting attorney.,,TRUE,FALSE,,,May be different from or the same as the original arrest charge.,j:ProsecutionCharge
3.0,cyfs,ProtectedHealthInformationIndicator,niem-xs:boolean,True if a piece of information is Protected Health Information (PHI); false otherwise.,,TRUE,FALSE,,,,cyfs:ProtectedHealthInformationIndicator
3.0,j,ProtectionOrder,j:ProtectionOrderType,"A civil order, issued by a court, protecting one individual from another.",,TRUE,FALSE,,,,j:ProtectionOrder
3.0,j,ProtectionOrderAugmentationPoint,,An augmentation point for ProtectionOrderType.,,TRUE,TRUE,,,,j:ProtectionOrderAugmentationPoint
3.0,j,ProtectionOrderBradyIndicator,niem-xs:boolean,True if the subject is considered Brady disqualified; false otherwise.,,TRUE,FALSE,,,,j:ProtectionOrderBradyIndicator
3.0,j,ProtectionOrderCondition,,A data concept for a specific kind of protection order.,,TRUE,TRUE,,,,j:ProtectionOrderCondition
3.0,j,ProtectionOrderConditionCode,ncic:PCOCodeType,A specific kind of protection order.,j:ProtectionOrderCondition,TRUE,FALSE,,,,j:ProtectionOrderConditionCode
3.0,j,ProtectionOrderConditionText,nc:TextType,A Translation of the Protection Order Condition Indicates Response Message.,,TRUE,FALSE,,,,j:ProtectionOrderConditionText
3.0,j,ProtectionOrderPetitionerOrganizationAssociation,nc:ActivityOrganizationAssociationType,A relationship between an organization who is the plaintiff/petitioner of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderPetitionerOrganizationAssociation
3.0,j,ProtectionOrderPetitionerPersonAssociation,nc:ActivityPersonAssociationType,A relationship between a person who is the plaintiff/petitioner of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderPetitionerPersonAssociation
3.0,j,ProtectionOrderProtectedOrganizationAssociation,nc:ActivityOrganizationAssociationType,A relationship between an organization who is the protected party of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderProtectedOrganizationAssociation
3.0,j,ProtectionOrderProtectedPersonAssociation,nc:ActivityPersonAssociationType,A relationship between a person who is the protected party of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderProtectedPersonAssociation
3.0,j,ProtectionOrderRespondentOrganizationAssociation,nc:ActivityOrganizationAssociationType,A relationship between an organization who is a subject/respondent of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderRespondentOrganizationAssociation
3.0,j,ProtectionOrderRespondentPersonAssociation,nc:ActivityPersonAssociationType,A relationship between a person who is a subject/respondent of a protection order and a protection order activity.,,TRUE,FALSE,,,,j:ProtectionOrderRespondentPersonAssociation
3.0,j,ProtectionOrderRestrictedPerson,nc:PersonType,A person that a subject is restricted from having any contact with as defined in a protection order.,,TRUE,FALSE,,,,j:ProtectionOrderRestrictedPerson
3.0,im,Provider,nc:PersonType,A person who has another person as a dependent.,,TRUE,FALSE,,,,im:Provider
3.0,em,Psychiatric,em:PsychiatricType,A name for the availability of psychiatric services.,,TRUE,FALSE,,,,em:Psychiatric
3.0,em,PsychiatricAugmentationPoint,,An augmentation point for PsychiatricType.,,TRUE,TRUE,,,,em:PsychiatricAugmentationPoint
3.0,j,PsychiatricDisorderIndicator,niem-xs:boolean,True if a Person has been diagnosed with a Psychiatric Disorder; false otherwise.,,TRUE,FALSE,,,,j:PsychiatricDisorderIndicator
3.0,em,PsychiatricGeneralServiceCoverageStatusCode,have-codes:AvailabilityStatusCodeType,A status describing Psychiatric general service coverage.,,TRUE,FALSE,,,,em:PsychiatricGeneralServiceCoverageStatusCode
3.0,j,PsychologicalDisorderIndicator,niem-xs:boolean,True if a Person has been diagnosed with a Psychological Disorder; false otherwise.,,TRUE,FALSE,,,,j:PsychologicalDisorderIndicator
3.0,j,Publication,j:PublicationType,"A collection of written, printed, illustrated, or blank sheets, made of paper, parchment, or other material, usually fastened together to hinge at one side.",,TRUE,FALSE,,,,j:Publication
3.0,j,PublicationAugmentationPoint,,An augmentation point for PublicationType.,,TRUE,TRUE,,,,j:PublicationAugmentationPoint
3.0,j,PublicationAuthorText,nc:TextType,A person who originates or gives existence to a publication.,,TRUE,FALSE,,,,j:PublicationAuthorText
3.0,j,PublicationISBNID,niem-xs:string,"A unique, numerical, commercial book identifier.",,TRUE,FALSE,,,,j:PublicationISBNID
3.0,j,PublicationISSNID,niem-xs:string,"A unique, numerical, commercial periodical publication identifier.",,TRUE,FALSE,,,,j:PublicationISSNID
3.0,j,PublicationLibraryClassificationIdentification,nc:IdentificationType,"A unique identification of a publication assigned by a library to classify, organize, and track publications, e.g. Dewey Decimal System Number.",,TRUE,FALSE,,,,j:PublicationLibraryClassificationIdentification
3.0,j,PublicationPublisherText,nc:TextType,An owner of the copyright for the publication.,,TRUE,FALSE,,,,j:PublicationPublisherText
3.0,j,PublicationSubjectText,nc:TextType,An area of knowledge.,,TRUE,FALSE,,,,j:PublicationSubjectText
3.0,j,PublicationSubscriberPersonAssociation,nc:ItemEntityAssociationType,"A relationship between a person and a publication they subscribe to, or have read or are reading.",,TRUE,FALSE,,,,j:PublicationSubscriberPersonAssociation
3.0,j,PublicationTitleText,nc:TextType,A name given to a publication.,,TRUE,FALSE,,,,j:PublicationTitleText
3.0,nc,PublisherName,nc:TextType,A name of an entity responsible for the publication of the information.,,TRUE,FALSE,,,,nc:PublisherName
3.0,cyfs,PutativeParentChildAssociation,cyfs:PutativeParentChildAssociationType,An association between a child and a person who is alleged to be the child's biological parent.,,TRUE,FALSE,,,,cyfs:PutativeParentChildAssociation
3.0,cyfs,PutativeParentChildAssociationAugmentationPoint,,An augmentation point for PutativeParentChildAssociationType.,,TRUE,TRUE,,,,cyfs:PutativeParentChildAssociationAugmentationPoint
3.0,biom,QualityAlgorithmProductIdentification,nc:IdentificationType,An identification of a product assigned by a vendor to the quality algorithm,,TRUE,FALSE,,,,biom:QualityAlgorithmProductIdentification
3.0,biom,QualityAlgorithmVendorIdentification,nc:IdentificationType,An identification of a vendor of a quality algorithm,,TRUE,FALSE,,,,biom:QualityAlgorithmVendorIdentification
3.0,nc,QualityComment,nc:CommentType,"A remark, explanation, or observation regarding the accuracy or trustworthiness of the information.",,TRUE,FALSE,,,,nc:QualityComment
3.0,biom,QualityConfidenceLevelText,nc:TextType,A quality score of the accuracy and readability of the recorded PERSON BIOMETRIC,,TRUE,FALSE,,,,biom:QualityConfidenceLevelText
3.0,biom,QualityThresholdText,nc:TextType,An acceptance level of the accuracy and readability of the recorded PERSON BIOMETRIC,,TRUE,FALSE,,,,biom:QualityThresholdText
3.0,biom,QualityValue,niem-xs:integer,A value of the quality of a particular sample,,TRUE,FALSE,,,,biom:QualityValue
3.0,nc,quantityUnitText,xs:string,A unit of counting or tallying for a quantity.,,FALSE,FALSE,,,,nc:quantityUnitText
3.0,cbrn,RadAlarm,cbrn:RadAlarmType,A set of data for a radiation alarm that was issued based on the measurement(s) collected on a measured item(s).,,TRUE,FALSE,,,,cbrn:RadAlarm
3.0,cbrn,RadAlarmAugmentationPoint,,An augmentation point for cbrn:RadAlarmType.,,TRUE,TRUE,,,,cbrn:RadAlarmAugmentationPoint
3.0,cbrn,RadAlarmCategoryCode,cbrncl:RadAlarmCategoryCodeType,"A category of radiation alarm (e.g., Neutron).",,TRUE,FALSE,,,,cbrn:RadAlarmCategoryCode
3.0,cbrn,RadAlarmDateTime,niem-xs:dateTime,A date and time of an alarm.,,TRUE,FALSE,,,,cbrn:RadAlarmDateTime
3.0,cbrn,RadAlarmDescriptionText,niem-xs:string,A free-form description of the radiation alarm.,,TRUE,FALSE,,,,cbrn:RadAlarmDescriptionText
3.0,cbrn,RadAlarmEnergyWindowIndexValueList,nc:PositiveIntegerListType,A list of one or more indices (If applicable) that indicate the position(s) of the value(s) in the WindowStartEnergyValues and WindowEndEnergyValues that triggered an alarm(s).,,TRUE,FALSE,,,,cbrn:RadAlarmEnergyWindowIndexValueList
3.0,cbrn,RadAlarmExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadAlarmExtension
3.0,cbrn,RadAlarmLightColorText,niem-xs:token,A free-form text describing the color of the light (if any) annunciating an alarm.,,TRUE,FALSE,,,,cbrn:RadAlarmLightColorText
3.0,cbrn,RadDetectorCategoryCode,cbrncl:RadDetectorCategoryCodeType,"A code for a general category of radiation detected; e.g., Gamma, Neutron.",,TRUE,FALSE,,,,cbrn:RadDetectorCategoryCode
3.0,cbrn,RadDetectorCharacteristics,cbrn:CharacteristicsType,"A radiation detector's characteristics that are not otherwise explicitly addressed in this standard.  Each non-standard characteristic consists of name, value, units, and value data class. Characteristics may also be organized in characteristic groups.",,TRUE,FALSE,,,,cbrn:RadDetectorCharacteristics
3.0,cbrn,RadDetectorDepthValue,cbrn:PositiveLengthCMType,"A rectangular radiation detector's depth , in centimeters (cm).",,TRUE,FALSE,,,,cbrn:RadDetectorDepthValue
3.0,cbrn,RadDetectorDescriptionText,niem-xs:string,A description of the radiation detector.,,TRUE,FALSE,,,,cbrn:RadDetectorDescriptionText
3.0,cbrn,RadDetectorDiameterValue,cbrn:PositiveLengthCMType,"A cylindrical radiation detector's diameter, in centimeters (cm).",,TRUE,FALSE,,,,cbrn:RadDetectorDiameterValue
3.0,cbrn,RadDetectorInformation,cbrn:RadDetectorInformationType,A set of information regarding a radiation detector.,,TRUE,FALSE,,,,cbrn:RadDetectorInformation
3.0,cbrn,RadDetectorInformationAugmentationPoint,,An augmentation point for cbrn:RadDetectorInformationType.,,TRUE,TRUE,,,,cbrn:RadDetectorInformationAugmentationPoint
3.0,cbrn,RadDetectorInformationExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadDetectorInformationExtension
3.0,cbrn,RadDetectorKindCode,cbrncl:RadDetectorKindCodeType,"A code for a specific kind of radiation detector; e.g., NaI.",,TRUE,FALSE,,,,cbrn:RadDetectorKindCode
3.0,cbrn,RadDetectorLengthValue,cbrn:PositiveLengthCMType,"A rectangular or cylindrical radiation detector's length, in centimeters (cm).",,TRUE,FALSE,,,,cbrn:RadDetectorLengthValue
3.0,cbrn,RadDetectorName,niem-xs:string,A name of the radiation detector.,,TRUE,FALSE,,,,cbrn:RadDetectorName
3.0,cbrn,RadDetectorState,cbrn:RadDetectorStateType,"A radiation detector's current state in terms of its location (absolute or relative), orientation, altitude, speed, and operating parameters.",,TRUE,FALSE,,,,cbrn:RadDetectorState
3.0,cbrn,RadDetectorStateAugmentationPoint,,An augmentation point for cbrn:RadDetectorStateType.,,TRUE,TRUE,,,,cbrn:RadDetectorStateAugmentationPoint
3.0,cbrn,RadDetectorStateExtension,,A data concept for  enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadDetectorStateExtension
3.0,cbrn,RadDetectorVolumeValue,cbrn:PositiveVolumeCCType,"A radiation detector's volume, in cubic centimeters (cc).",,TRUE,FALSE,,,,cbrn:RadDetectorVolumeValue
3.0,cbrn,RadDetectorWidthValue,cbrn:PositiveLengthCMType,"A rectangular radiation detector's width, in centimeters (cm).",,TRUE,FALSE,,,,cbrn:RadDetectorWidthValue
3.0,cbrn,RadEncounterDeviceCategoryCodeText,nc:TextType,A category of device to capture radiation data in the process of an encounter.,scr:EncounterDeviceCategory,TRUE,FALSE,,,,cbrn:RadEncounterDeviceCategoryCodeText
3.0,cbrn,RadEncounterDeviceCategoryText,nc:TextType,A kind of device to capture radiation data in the process of an encounter.,scr:EncounterDeviceCategory,TRUE,FALSE,,,,cbrn:RadEncounterDeviceCategoryText
3.0,cbrn,RadEncounterDeviceToShieldingDistance,nc:MeasureType,Distance from the center of mass of a encounter device to the closest outside portion of the outermost layer of shielding that is found between the encounter device and the radiation source.,,TRUE,FALSE,,,,cbrn:RadEncounterDeviceToShieldingDistance
3.0,cbrn,RadInstrumentCharacteristics,cbrn:CharacteristicsType,"A radiation measurement instrument's characteristics that are not otherwise explicitly addressed in this standard.  Each non-standard characteristic consists of name, value, units, and value data class. Characteristics may also be organized in character",,TRUE,FALSE,,,,cbrn:RadInstrumentCharacteristics
3.0,cbrn,RadInstrumentClassCode,cbrncl:RadInstrumentClassCodeType,A code for a class of radiation measurement instrument.,,TRUE,FALSE,,,,cbrn:RadInstrumentClassCode
3.0,cbrn,RadInstrumentComponentName,cbrn:NonBlankStringType,A Name of the radiation detection measurement component.,,TRUE,FALSE,,,,cbrn:RadInstrumentComponentName
3.0,cbrn,RadInstrumentComponentVersionText,cbrn:NonBlankStringType,A  description of the version of a particular radiation measurement instrument component.,,TRUE,FALSE,,,,cbrn:RadInstrumentComponentVersionText
3.0,cbrn,RadInstrumentData,cbrn:RadInstrumentDataType,"A set of all the measurement and analysis data reported by a radiation detection instrument, and all the reported information on the instrument, its radiation detector(s), and the item(s) it measured.",cbrn:DetectionEventInstrumentData,TRUE,FALSE,,,,cbrn:RadInstrumentData
3.0,cbrn,RadInstrumentDataAugmentationPoint,,An augmentation point for cbrn:RadInstrumentDataType.,,TRUE,TRUE,,,,cbrn:RadInstrumentDataAugmentationPoint
3.0,cbrn,RadInstrumentDataChoice,,A data concept for a variant of data that is generated by the rad instrument.,,TRUE,TRUE,,,,cbrn:RadInstrumentDataChoice
3.0,cbrn,RadInstrumentDataCreatorName,cbrn:NonBlankStringType,A name of the organization that created the N42 XML document.,,TRUE,FALSE,,,,cbrn:RadInstrumentDataCreatorName
3.0,cbrn,RadInstrumentDataExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadInstrumentDataExtension
3.0,cbrn,RadInstrumentDescriptionText,niem-xs:string,A description of the radiation measurement instrument.,,TRUE,FALSE,,,,cbrn:RadInstrumentDescriptionText
3.0,cbrn,RadInstrumentID,cbrn:NonBlankStringType,A unique Identifier for the specific radiation measurement instrument; such as serial number or asset tag number.,,TRUE,FALSE,,,,cbrn:RadInstrumentID
3.0,cbrn,RadInstrumentInformation,cbrn:RadInstrumentInformationType,A set of information that describes a radiation measurement instrument.,,TRUE,FALSE,,,,cbrn:RadInstrumentInformation
3.0,cbrn,RadInstrumentInformationAugmentationPoint,,An augmentation point for cbrn:RadInstrumentInformationType.,,TRUE,TRUE,,,,cbrn:RadInstrumentInformationAugmentationPoint
3.0,cbrn,RadInstrumentInformationExtension,,A data concept for  enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadInstrumentInformationExtension
3.0,cbrn,RadInstrumentManufacturerName,cbrn:NonBlankStringType,A Name of the manufacturer of the radiation measurement instrument.,,TRUE,FALSE,,,,cbrn:RadInstrumentManufacturerName
3.0,cbrn,RadInstrumentModeDescriptionText,niem-xs:string,A description of the operating mode of the radiation measurement instrument.  This element shall be used if RadInstrumentModeCode is Other.,,TRUE,FALSE,,,,cbrn:RadInstrumentModeDescriptionText
3.0,cbrn,RadInstrumentModelName,cbrn:NonBlankStringType,"A name of the  manufacturer's model  radiation measurement instrument, number, or other description of the radiation measurement instrument.",,TRUE,FALSE,,,,cbrn:RadInstrumentModelName
3.0,cbrn,RadInstrumentOperatingModeCode,cbrncl:RadInstrumentModeCodeType,A code for the operating mode of a radiation measurement instrument.,,TRUE,FALSE,,,,cbrn:RadInstrumentOperatingModeCode
3.0,cbrn,RadInstrumentQualityControl,cbrn:RadInstrumentQualityControlType,A radiation measurement instrument's quality control status describing its fitness for service.,,TRUE,FALSE,,,,cbrn:RadInstrumentQualityControl
3.0,cbrn,RadInstrumentQualityControlAugmentationPoint,,An augmentation point for cbrn:RadInstrumentQualityControlType.,,TRUE,TRUE,,,,cbrn:RadInstrumentQualityControlAugmentationPoint
3.0,cbrn,RadInstrumentState,cbrn:RadInstrumentStateType,"A radiation measurement instrument's current state in terms of its mode of operation, location (absolute or relative), orientation, altitude, speed and other operating parameters.",,TRUE,FALSE,,,,cbrn:RadInstrumentState
3.0,cbrn,RadInstrumentStateAugmentationPoint,,An augmentation point for cbrn:RadInstrumentStateType.,,TRUE,TRUE,,,,cbrn:RadInstrumentStateAugmentationPoint
3.0,cbrn,RadInstrumentStateExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadInstrumentStateExtension
3.0,cbrn,RadInstrumentVersion,cbrn:RadInstrumentVersionType,"A description of the versions of the various components of a radiation measurement instrument.  At a minimum, there shall be an instance of this element with the component name Software that describes the version of the software and/or firmware that collected the radiation data that is reported by a radiation detection instrument.",,TRUE,FALSE,,,,cbrn:RadInstrumentVersion
3.0,cbrn,RadInstrumentVersionAugmentationPoint,,An augmentation point for cbrn:RadInstrumentVersionType.,,TRUE,TRUE,,,,cbrn:RadInstrumentVersionAugmentationPoint
3.0,cbrn,RadionuclideCode,cbrncl:RadionuclideCodeType,A radionuclide identified by an inspection.,,TRUE,FALSE,,,,cbrn:RadionuclideCode
3.0,cbrn,RadItemCharacteristics,cbrn:CharacteristicsType,"A set of data providing characteristics of a measured item that are not otherwise explicitly defined in the relevant IEPD schema.  Each characteristic consists of name, value, units, and value data class. Characteristics may also be organized in characteristic groups.",,TRUE,FALSE,,,,cbrn:RadItemCharacteristics
3.0,cbrn,RadItemDescriptionText,niem-xs:string,A description of the item being measured.,,TRUE,FALSE,,,,cbrn:RadItemDescriptionText
3.0,cbrn,RadItemInformation,cbrn:RadItemInformationType,A set of information describing a measured item.,,TRUE,FALSE,,,,cbrn:RadItemInformation
3.0,cbrn,RadItemInformationAugmentationPoint,,An augmentation point for cbrn:RadItemInformationType.,,TRUE,TRUE,,,,cbrn:RadItemInformationAugmentationPoint
3.0,cbrn,RadItemInformationExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadItemInformationExtension
3.0,cbrn,RadItemMeasurementGeometryDescriptionText,niem-xs:string,"A description of the position and/or shape of the geometry used in the measurement of this item; e.g., shape of the item, item orientation relative to the radiation detectors, position of any attenuators used.",,TRUE,FALSE,,,,cbrn:RadItemMeasurementGeometryDescriptionText
3.0,cbrn,RadItemQuantity,cbrn:RadItemQuantityType,"A count or size of the item being measured, and its uncertainty.  The units and interpretation of this value will be application-specific, but will normally be the weight or volume of the measured item, used in the calculation of item activity concentration.",,TRUE,FALSE,,,,cbrn:RadItemQuantity
3.0,cbrn,RadItemQuantityAugmentationPoint,,An augmentation point for cbrn:RadItemQuantityType.,,TRUE,TRUE,,,,cbrn:RadItemQuantityAugmentationPoint
3.0,cbrn,RadItemQuantityUncertaintyValue,cbrn:PositiveDoubleType,A value for the 1-sigma absolute uncertainty in a RadItemQuantityValue.,,TRUE,FALSE,,,,cbrn:RadItemQuantityUncertaintyValue
3.0,cbrn,RadItemQuantityUnitText,cbrn:NonBlankStringType,A unit of measure for the measured item quantity value.,,TRUE,FALSE,,,,cbrn:RadItemQuantityUnitText
3.0,cbrn,RadItemQuantityValue,cbrn:PositiveDoubleType,An amount or size of an item being measured.,,TRUE,FALSE,,,,cbrn:RadItemQuantityValue
3.0,cbrn,RadItemState,cbrn:RadItemStateType,"A measured item's current state in terms of its location (absolute or relative), orientation, speed, or other known characteristics.",,TRUE,FALSE,,,,cbrn:RadItemState
3.0,cbrn,RadItemStateAugmentationPoint,,An augmentation point for cbrn:RadItemStateType.,,TRUE,TRUE,,,,cbrn:RadItemStateAugmentationPoint
3.0,cbrn,RadItemStateExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadItemStateExtension
3.0,cbrn,RadMeasurement,cbrn:RadMeasurementType,"A set of data for a radiation measurement at a particular StartDateTime, for a RealTimeDuration, of a particular MeasurementClassCode that consists of readings from any number of one or more of the following:  -  a radiation detector  - an occupancy sensor  - a positioning sensor that captures the location of a radiation measurement instrument, radiation detector, or measured item - the state of a radiation measurement instrument, radiation detector, or measured item",cbrn:RadInstrumentDataChoice,TRUE,FALSE,,,,cbrn:RadMeasurement
3.0,cbrn,RadMeasurementAugmentationPoint,,An augmentation point for cbrn:RadMeasurementType.,,TRUE,TRUE,,,,cbrn:RadMeasurementAugmentationPoint
3.0,cbrn,RadMeasurementExtension,,A data concept for enabling extension via additional schema(s).,,TRUE,TRUE,,,,cbrn:RadMeasurementExtension
3.0,cbrn,RadMeasurementGroup,cbrn:RadMeasurementGroupType,A group of RadMeasurements.,cbrn:RadInstrumentDataChoice,TRUE,FALSE,,,,cbrn:RadMeasurementGroup
3.0,cbrn,RadMeasurementGroupAugmentationPoint,,An augmentation point for cbrn:RadMeasurementGroupType.,,TRUE,TRUE,,,,cbrn:RadMeasurementGroupAugmentationPoint
3.0,cbrn,RadMeasurementGroupDescriptionText,niem-xs:string,A description of the RadMeasurementGroup.,,TRUE,FALSE,,,,cbrn:RadMeasurementGroupDescriptionText
3.0,cbrn,radMeasurementGroupUUID,xs:string,A universally unique identifier with in the N42 XML document for a particular measurement group. See ISO/IEC 11578.,,FALSE,FALSE,,,,cbrn:radMeasurementGroupUUID
