Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.2,ndex,SecuritiesGeneralCategoryCodeSimpleType,ndex:SecuritiesGeneralCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the general type of securities.,xs,token,xs:token,,,
4.2,ndex,SecuritiesGeneralCategoryCodeType,ndex:SecuritiesGeneralCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the general type of securities.,ndex,SecuritiesGeneralCategoryCodeSimpleType,ndex:SecuritiesGeneralCategoryCodeSimpleType,,,
4.2,ndex,SecuritySystemStatusCodeSimpleType,ndex:SecuritySystemStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the functioning of the security system at the entry point for an incident.,xs,token,xs:token,,,
4.2,ndex,SecuritySystemStatusCodeType,ndex:SecuritySystemStatusCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the functioning of the security system at the entry point for an incident.,ndex,SecuritySystemStatusCodeSimpleType,ndex:SecuritySystemStatusCodeSimpleType,,,
4.2,ndex,ServiceUtilityCategoryCodeSimpleType,ndex:ServiceUtilityCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a type of public utility service.,xs,token,xs:token,,,
4.2,ndex,ServiceUtilityCategoryCodeType,ndex:ServiceUtilityCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a type of public utility service.,ndex,ServiceUtilityCategoryCodeSimpleType,ndex:ServiceUtilityCategoryCodeSimpleType,,,
4.2,ndex,SEXCodeSimpleType,ndex:SEXCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the gender or sex of the person.,xs,token,xs:token,,,
4.2,ndex,SEXCodeType,ndex:SEXCodeType,CSC,atomic,0,0,0,,,,A data type for a code that identifies the gender or sex of the person.,ndex,SEXCodeSimpleType,ndex:SEXCodeSimpleType,,,
4.2,ndex,SportsEquipmentCategoryCodeSimpleType,ndex:SportsEquipmentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a type of sports/recreational equipment.,xs,token,xs:token,,,
4.2,ndex,SportsEquipmentCategoryCodeType,ndex:SportsEquipmentCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a type of sports/recreational equipment.,ndex,SportsEquipmentCategoryCodeSimpleType,ndex:SportsEquipmentCategoryCodeSimpleType,,,
4.2,ndex,StreetDirectionCodeSimpleType,ndex:StreetDirectionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a direction that appears before a street name.,xs,token,xs:token,,,
4.2,ndex,StreetDirectionCodeType,ndex:StreetDirectionCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a direction that appears before a street name.,ndex,StreetDirectionCodeSimpleType,ndex:StreetDirectionCodeSimpleType,,,
4.2,ndex,StructureCategoryCodeSimpleType,ndex:StructureCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a type of structure.,xs,token,xs:token,,,
4.2,ndex,StructureCategoryCodeType,ndex:StructureCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a type of structure.,ndex,StructureCategoryCodeSimpleType,ndex:StructureCategoryCodeSimpleType,,,
4.2,ndex,StructureCommercialCategoryCodeSimpleType,ndex:StructureCommercialCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a structure where goods or services are exchanged for profit.,xs,token,xs:token,,,
4.2,ndex,StructureCommercialCategoryCodeType,ndex:StructureCommercialCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a structure where goods or services are exchanged for profit.,ndex,StructureCommercialCategoryCodeSimpleType,ndex:StructureCommercialCategoryCodeSimpleType,,,
4.2,ndex,StructureIndustrialCategoryCodeSimpleType,ndex:StructureIndustrialCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a structure where goods are created or assembled using mechanical equipment.,xs,token,xs:token,,,
4.2,ndex,StructureIndustrialCategoryCodeType,ndex:StructureIndustrialCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a structure where goods are created or assembled using mechanical equipment.,ndex,StructureIndustrialCategoryCodeSimpleType,ndex:StructureIndustrialCategoryCodeSimpleType,,,
4.2,ndex,StructureOccupiedCodeSimpleType,ndex:StructureOccupiedCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that characterizes structural occupancy.,xs,token,xs:token,,,
4.2,ndex,StructureOccupiedCodeType,ndex:StructureOccupiedCodeType,CSC,,0,0,0,,,,A data type for a code that characterizes structural occupancy.,ndex,StructureOccupiedCodeSimpleType,ndex:StructureOccupiedCodeSimpleType,,,
4.2,ndex,StructureOtherCategoryCodeSimpleType,ndex:StructureOtherCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies any structure not fitting the other structure category definitions.,xs,token,xs:token,,,
4.2,ndex,StructureOtherCategoryCodeType,ndex:StructureOtherCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies any structure not fitting the other structure category definitions.,ndex,StructureOtherCategoryCodeSimpleType,ndex:StructureOtherCategoryCodeSimpleType,,,
4.2,ndex,StructurePublicCategoryCodeSimpleType,ndex:StructurePublicCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a non-residential structure open to the public and/or maintained using tax dollars.,xs,token,xs:token,,,
4.2,ndex,StructurePublicCategoryCodeType,ndex:StructurePublicCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a non-residential structure open to the public and/or maintained using tax dollars.,ndex,StructurePublicCategoryCodeSimpleType,ndex:StructurePublicCategoryCodeSimpleType,,,
4.2,ndex,StructureResidentialNonSingleOccupancyCategoryCodeSimpleType,ndex:StructureResidentialNonSingleOccupancyCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a structure of residence that does not meet the definition of Single Occupancy.,xs,token,xs:token,,,
4.2,ndex,StructureResidentialNonSingleOccupancyCategoryCodeType,ndex:StructureResidentialNonSingleOccupancyCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a structure of residence that does not meet the definition of Single Occupancy.,ndex,StructureResidentialNonSingleOccupancyCategoryCodeSimpleType,ndex:StructureResidentialNonSingleOccupancyCategoryCodeSimpleType,,,
4.2,ndex,StructureResidentialSingleOccupancyCategoryCodeSimpleType,ndex:StructureResidentialSingleOccupancyCategoryCodeSimpleType,S,atomic,0,0,0,,,,"A data type for a code that identifies a private structure of residence by a single person, family, or other group (housemates).",xs,token,xs:token,,,
4.2,ndex,StructureResidentialSingleOccupancyCategoryCodeType,ndex:StructureResidentialSingleOccupancyCategoryCodeType,CSC,,0,0,0,,,,"A data type for a code that identifies a private structure of residence by a single person, family, or other group (housemates).",ndex,StructureResidentialSingleOccupancyCategoryCodeSimpleType,ndex:StructureResidentialSingleOccupancyCategoryCodeSimpleType,,,
4.2,ndex,StructureStorageCategoryCodeSimpleType,ndex:StructureStorageCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a structure designed or used to store material for later use.,xs,token,xs:token,,,
4.2,ndex,StructureStorageCategoryCodeType,ndex:StructureStorageCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a structure designed or used to store material for later use.,ndex,StructureStorageCategoryCodeSimpleType,ndex:StructureStorageCategoryCodeSimpleType,,,
4.2,ndex,SubjectAttitudeCodeSimpleType,ndex:SubjectAttitudeCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that indicates the subject's attitude toward his or her actions.,xs,token,xs:token,,,
4.2,ndex,SubjectAttitudeCodeType,ndex:SubjectAttitudeCodeType,CSC,,0,0,0,,,,A data type for a code that indicates the subject's attitude toward his or her actions.,ndex,SubjectAttitudeCodeSimpleType,ndex:SubjectAttitudeCodeSimpleType,,,
4.2,ndex,SubjectMOActionCodeSimpleType,ndex:SubjectMOActionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the actions of the subject at the crime scene to perpetrate crime and/or avoid apprehension based on investigator experience.,xs,token,xs:token,,,
4.2,ndex,SubjectMOActionCodeType,ndex:SubjectMOActionCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the actions of the subject at the crime scene to perpetrate crime and/or avoid apprehension based on investigator experience.,ndex,SubjectMOActionCodeSimpleType,ndex:SubjectMOActionCodeSimpleType,,,
4.2,ndex,SubjectMOGeneralLifestyleCodeSimpleType,ndex:SubjectMOGeneralLifestyleCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies lifestyle characteristics for the subject person based on investigator experience.,xs,token,xs:token,,,
4.2,ndex,SubjectMOGeneralLifestyleCodeType,ndex:SubjectMOGeneralLifestyleCodeType,CSC,,0,0,0,,,,A data type for a code that identifies lifestyle characteristics for the subject person based on investigator experience.,ndex,SubjectMOGeneralLifestyleCodeSimpleType,ndex:SubjectMOGeneralLifestyleCodeSimpleType,,,
4.2,ndex,SubjectMOObservationCodeSimpleType,ndex:SubjectMOObservationCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies observations of the subject.,xs,token,xs:token,,,
4.2,ndex,SubjectMOObservationCodeType,ndex:SubjectMOObservationCodeType,CSC,,0,0,0,,,,A data type for a code that identifies observations of the subject.,ndex,SubjectMOObservationCodeSimpleType,ndex:SubjectMOObservationCodeSimpleType,,,
4.2,ndex,SubjectMOSexualPracticesCodeSimpleType,ndex:SubjectMOSexualPracticesCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the sexual practices and preferences of a subject based on investigator perception.,xs,token,xs:token,,,
4.2,ndex,SubjectMOSexualPracticesCodeType,ndex:SubjectMOSexualPracticesCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the sexual practices and preferences of a subject based on investigator perception.,ndex,SubjectMOSexualPracticesCodeSimpleType,ndex:SubjectMOSexualPracticesCodeSimpleType,,,
4.2,ndex,SupervisedReleaseCategoryCodeSimpleType,ndex:SupervisedReleaseCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a kind of supervised release.,xs,token,xs:token,,,
4.2,ndex,SupervisedReleaseCategoryCodeType,ndex:SupervisedReleaseCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a kind of supervised release.,ndex,SupervisedReleaseCategoryCodeSimpleType,ndex:SupervisedReleaseCategoryCodeSimpleType,,,
4.2,ndex,SupervisedReleaseStatusCodeSimpleType,ndex:SupervisedReleaseStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that indicates the release status of the subject involved in supervised release.,xs,token,xs:token,,,
4.2,ndex,SupervisedReleaseStatusCodeType,ndex:SupervisedReleaseStatusCodeType,CSC,,0,0,0,,,,A data type for a code that indicates the release status of the subject involved in supervised release.,ndex,SupervisedReleaseStatusCodeSimpleType,ndex:SupervisedReleaseStatusCodeSimpleType,,,
4.2,ndex,TelephoneNumberCategoryCodeSimpleType,ndex:TelephoneNumberCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a type of telephone number.,xs,token,xs:token,,,
4.2,ndex,TelephoneNumberCategoryCodeType,ndex:TelephoneNumberCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a type of telephone number.,ndex,TelephoneNumberCategoryCodeSimpleType,ndex:TelephoneNumberCategoryCodeSimpleType,,,
4.2,ndex,ToolDeviceCategoryCodeSimpleType,ndex:ToolDeviceCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies a type of tool.,xs,token,xs:token,,,
4.2,ndex,ToolDeviceCategoryCodeType,ndex:ToolDeviceCategoryCodeType,CSC,,0,0,0,,,,A data type for a code that identifies a type of tool.,ndex,ToolDeviceCategoryCodeSimpleType,ndex:ToolDeviceCategoryCodeSimpleType,,,
4.2,ndex,VictimMOApproachedCodeSimpleType,ndex:VictimMOApproachedCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies how subject initially approached victim based on investigator experience.,xs,token,xs:token,,,
4.2,ndex,VictimMOApproachedCodeType,ndex:VictimMOApproachedCodeType,CSC,,0,0,0,,,,A data type for a code that identifies how subject initially approached victim based on investigator experience.,ndex,VictimMOApproachedCodeSimpleType,ndex:VictimMOApproachedCodeSimpleType,,,
4.2,ndex,VictimMOBindingsCodeSimpleType,ndex:VictimMOBindingsCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the type of article used by the subject at the crime scene to bind a victim.,xs,token,xs:token,,,
4.2,ndex,VictimMOBindingsCodeType,ndex:VictimMOBindingsCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the type of article used by the subject at the crime scene to bind a victim.,ndex,VictimMOBindingsCodeSimpleType,ndex:VictimMOBindingsCodeSimpleType,,,
4.2,ndex,VictimMODisposalCodeSimpleType,ndex:VictimMODisposalCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the manner of victim body disposal based on investigator perception.,xs,token,xs:token,,,
4.2,ndex,VictimMODisposalCodeType,ndex:VictimMODisposalCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the manner of victim body disposal based on investigator perception.,ndex,VictimMODisposalCodeSimpleType,ndex:VictimMODisposalCodeSimpleType,,,
4.2,ndex,VictimMOFoundClothedCodeSimpleType,ndex:VictimMOFoundClothedCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that characterizes clothed condition of the victim.,xs,token,xs:token,,,
4.2,ndex,VictimMOFoundClothedCodeType,ndex:VictimMOFoundClothedCodeType,CSC,,0,0,0,,,,A data type for a code that characterizes clothed condition of the victim.,ndex,VictimMOFoundClothedCodeSimpleType,ndex:VictimMOFoundClothedCodeSimpleType,,,
4.2,ndex,VictimMOGeneralLifestyleCodeSimpleType,ndex:VictimMOGeneralLifestyleCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies lifestyle characteristics for the victim person based on investigator experience.,xs,token,xs:token,,,
4.2,ndex,VictimMOGeneralLifestyleCodeType,ndex:VictimMOGeneralLifestyleCodeType,CSC,,0,0,0,,,,A data type for a code that identifies lifestyle characteristics for the victim person based on investigator experience.,ndex,VictimMOGeneralLifestyleCodeSimpleType,ndex:VictimMOGeneralLifestyleCodeSimpleType,,,
4.2,ndex,VictimMORecoveryCodeSimpleType,ndex:VictimMORecoveryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that characterizes the recovery of the victim based on investigator perception.,xs,token,xs:token,,,
4.2,ndex,VictimMORecoveryCodeType,ndex:VictimMORecoveryCodeType,CSC,,0,0,0,,,,A data type for a code that characterizes the recovery of the victim based on investigator perception.,ndex,VictimMORecoveryCodeSimpleType,ndex:VictimMORecoveryCodeSimpleType,,,
4.2,ndex,VictimMOSubjectContactConclusionCodeSimpleType,ndex:VictimMOSubjectContactConclusionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies how victim subject contact ended based on investigator perception.,xs,token,xs:token,,,
4.2,ndex,VictimMOSubjectContactConclusionCodeType,ndex:VictimMOSubjectContactConclusionCodeType,CSC,,0,0,0,,,,A data type for a code that identifies how victim subject contact ended based on investigator perception.,ndex,VictimMOSubjectContactConclusionCodeSimpleType,ndex:VictimMOSubjectContactConclusionCodeSimpleType,,,
4.2,ndex,VictimMOWasCodeSimpleType,ndex:VictimMOWasCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the actions of the victim at time of incident.,xs,token,xs:token,,,
4.2,ndex,VictimMOWasCodeType,ndex:VictimMOWasCodeType,CSC,,0,0,0,,,,A data type for a code that identifies the actions of the victim at time of incident.,ndex,VictimMOWasCodeSimpleType,ndex:VictimMOWasCodeSimpleType,,,
4.2,ndex,VictimPerceptionCodeSimpleType,ndex:VictimPerceptionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that indicates the victims perception of the subject or actions of the subject.,xs,token,xs:token,,,
4.2,ndex,VictimPerceptionCodeType,ndex:VictimPerceptionCodeType,CSC,,0,0,0,,,,A data type for a code that indicates the victims perception of the subject or actions of the subject.,ndex,VictimPerceptionCodeSimpleType,ndex:VictimPerceptionCodeSimpleType,,,
4.2,ndex,VictimToSubjectRelationshipCodeSimpleType,ndex:VictimToSubjectRelationshipCodeSimpleType,S,atomic,0,0,0,,,,"A data type for a code that identifies the victim's relationship to subject who perpetrated a crime against them, depicting who the victim was to the offender.",xs,token,xs:token,,,
4.2,ndex,VictimToSubjectRelationshipCodeType,ndex:VictimToSubjectRelationshipCodeType,CSC,,0,0,0,,,,"A data type for a code that identifies the victim's relationship to subject who perpetrated a crime against them, depicting who the victim was to the offender.",ndex,VictimToSubjectRelationshipCodeSimpleType,ndex:VictimToSubjectRelationshipCodeSimpleType,,,
4.2,ndex,VSTCategoryCodeSimpleType,ndex:VSTCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of general style of a vehicle.,xs,token,xs:token,,,
4.2,ndex,VSTCategoryCodeType,ndex:VSTCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of general style of a vehicle.,ndex,VSTCategoryCodeSimpleType,ndex:VSTCategoryCodeSimpleType,,,
4.2,ndex,WarrantCategoryCodeSimpleType,ndex:WarrantCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of warrant.,xs,token,xs:token,,,
4.2,ndex,WarrantCategoryCodeType,ndex:WarrantCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of warrant.,ndex,WarrantCategoryCodeSimpleType,ndex:WarrantCategoryCodeSimpleType,,,
4.2,ndex,WarrantStatusCodeSimpleType,ndex:WarrantStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that identifies the current disposition of a warrant.,xs,token,xs:token,,,
4.2,ndex,WarrantStatusCodeType,ndex:WarrantStatusCodeType,CSC,atomic,0,0,0,,,,A data type for a code that identifies the current disposition of a warrant.,ndex,WarrantStatusCodeSimpleType,ndex:WarrantStatusCodeSimpleType,,,
4.2,nga,DirectionDatumCodeSimpleType,nga:DirectionDatumCodeSimpleType,S,atomic,0,0,0,,,,"A data type for a reference direction as determined by the means by which it is established (e.g., by the direction of a geographic or magnetic pole of the Earth).",xs,token,xs:token,,,
4.2,nga,DirectionDatumCodeType,nga:DirectionDatumCodeType,CSC,atomic,0,0,0,,,,"A data type for a reference direction as determined by the means by which it is established (e.g., by the direction of a geographic or magnetic pole of the Earth).",nga,DirectionDatumCodeSimpleType,nga:DirectionDatumCodeSimpleType,,,
4.2,nga,VerticalDatumCodeSimpleType,nga:VerticalDatumCodeSimpleType,S,atomic,0,0,0,,,,A data type for vertical datum codes.,xs,token,xs:token,,,
4.2,nga,VerticalDatumCodeType,nga:VerticalDatumCodeType,CSC,,0,0,0,,,,A data type for vertical datum codes.,nga,VerticalDatumCodeSimpleType,nga:VerticalDatumCodeSimpleType,,,
4.2,niem-xs,anyURI,niem-xs:anyURI,CSC,,0,0,0,,,,"A data type for a Uniform Resource Identifier Reference (URI).  A value can be absolute or relative, and may have an optional fragment identifier (i.e., it may be a URI Reference).",xs,anyURI,xs:anyURI,,,
4.2,niem-xs,base64Binary,niem-xs:base64Binary,CSC,,0,0,0,,,,A data type for Base64-encoded binary data.,xs,base64Binary,xs:base64Binary,,,
4.2,niem-xs,boolean,niem-xs:boolean,CSC,,0,0,0,,"true, false, 1, 0",,A data type for binary-valued logic (true/false).,xs,boolean,xs:boolean,,,
4.2,niem-xs,byte,niem-xs:byte,CSC,atomic,0,0,0,,,,A data type that is  is derived from short by setting the value of maxInclusive to be 127 and minInclusive to be -128.,xs,byte,xs:byte,,,
4.2,niem-xs,date,niem-xs:date,CSC,,0,0,0,,,"This structure has an optional time zone qualifier designated by appending -hh:00, where hh represent the number of hours the local time zone is behind Coordinated Universal Time (UTC).",A data type for a calendar date with the format CCYY-MM-DD.,xs,date,xs:date,,,
4.2,niem-xs,dateTime,niem-xs:dateTime,CSC,,0,0,0,,,,"A data type for objects with integer-valued year, month, day, hour and minute properties, a decimal-valued second property, and a boolean timezoned property.",xs,dateTime,xs:dateTime,,,
4.2,niem-xs,decimal,niem-xs:decimal,CSC,,0,0,0,,,,A data type for arbitrary precision decimal numbers.,xs,decimal,xs:decimal,,,
4.2,niem-xs,double,niem-xs:double,CSC,atomic,0,0,0,,,,"A data type that is patterned after the IEEE double-precision 64-bit floating point type [IEEE 754-1985]. The basic value space of double consists of the values m x 2^e, where m is an integer whose absolute value is less than 2^53, and e is an integer between -1075 and 970, inclusive. In addition to the basic value space described above, the value space of double also contains the following three special values: positive and negative infinity and not-a-number (NaN).",xs,double,xs:double,,,
4.2,niem-xs,duration,niem-xs:duration,CSC,,0,0,0,,,,"A data type for a duration of time with the format PnYnMnDTnHnMnS, where nY is the number of years, nM is the number of months, nD is the number of days, nH is the number of hours, nM is the number of minutes, and nS is the number of seconds. ",xs,duration,xs:duration,,,
4.2,niem-xs,float,niem-xs:float,CSC,atomic,0,0,0,,,,"A data type that is patterned after the IEEE single-precision 32-bit floating point type [IEEE 754-1985]. The basic value space of float consists of the values m x 2^e, where m is an integer whose absolute value is less than 2^24, and e is an integer between -149 and 104, inclusive. In addition to the basic value space described above, the value space of float also contains the following three special values: positive and negative infinity and not-a-number (NaN).",xs,float,xs:float,,,
4.2,niem-xs,gDay,niem-xs:gDay,CSC,atomic,0,0,0,,,,"A data type for a gregorian day that recurs, specifically a day of the month such as the 5th of the month. Arbitrary recurring days are not supported by this datatype. The value space of gDay is the space of a set of calendar dates as defined in Section 3 of [ISO 8601]. Specifically, it is a set of one-day long, monthly periodic instances.",xs,gDay,xs:gDay,,,
4.2,niem-xs,gMonth,niem-xs:gMonth,CSC,,0,0,0,,,,A data type for a Gregorian month with the format --MM--.,xs,gMonth,xs:gMonth,,,
4.2,niem-xs,gMonthDay,niem-xs:gMonthDay,CSC,atomic,0,0,0,,,,"A data type for a gregorian date that recurs, specifically a day of the year such as the third of May. Arbitrary recurring dates are not supported by this datatype. The value space of gMonthDay is the set of calendar dates, as defined in Section 3 of [ISO 8601]. Specifically, it is a set of one-day long, annually periodic instances.",xs,gMonthDay,xs:gMonthDay,,,
4.2,niem-xs,gYear,niem-xs:gYear,CSC,,0,0,0,,,,A data type for a Gregorian calendar year with the format CCYY.,xs,gYear,xs:gYear,,,
4.2,niem-xs,gYearMonth,niem-xs:gYearMonth,CSC,,0,0,0,,,,A data type for a specific gregorian month in a specific gregorian year.,xs,gYearMonth,xs:gYearMonth,,,
4.2,niem-xs,hexBinary,niem-xs:hexBinary,CSC,,0,0,0,,,,A data type for hex-encoded binary data.,xs,hexBinary,xs:hexBinary,,,
4.2,niem-xs,int,niem-xs:int,CSC,atomic,0,0,0,,,,A data type that is  is derived from long by setting the value of maxInclusive to be 2147483647 and minInclusive to be -2147483648.,xs,int,xs:int,,,
4.2,niem-xs,integer,niem-xs:integer,CSC,,0,0,0,,"-2, -1, 0, 1, 2",,A data type for the standard mathematical concept of integer numbers.,xs,integer,xs:integer,,,
4.2,niem-xs,language,niem-xs:language,CSC,atomic,0,0,0,,,,A data type that represents natural language identifiers as defined by by [RFC 3066].,xs,language,xs:language,,,
4.2,niem-xs,long,niem-xs:long,CSC,atomic,0,0,0,,,,A data type that is derived from integer by setting the value of maxInclusive to be 9223372036854775807 and minInclusive to be -9223372036854775808.,xs,long,xs:long,,,
4.2,niem-xs,negativeInteger,niem-xs:negativeInteger,CSC,atomic,0,0,0,,,,A data type that is derived from nonPositiveInteger by setting the value of maxInclusive to be -1.,xs,negativeInteger,xs:negativeInteger,,,
4.2,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,CSC,,0,0,0,,,,A data type for an integer with a minimum value of 0.,xs,nonNegativeInteger,xs:nonNegativeInteger,,,
4.2,niem-xs,nonPositiveInteger,niem-xs:nonPositiveInteger,CSC,atomic,0,0,0,,,,A data type for a lexical representation consisting of an optional preceding sign followed by a finite-length sequence of decimal digits.,xs,nonPositiveInteger,xs:nonPositiveInteger,,,
4.2,niem-xs,normalizedString,niem-xs:normalizedString,CSC,atomic,0,0,0,,,,"A data type that represents white space normalized strings. The value space of normalizedString is the set of strings that do not contain the carriage return, line feed nor tab characters.",xs,normalizedString,xs:normalizedString,,,
4.2,niem-xs,positiveInteger,niem-xs:positiveInteger,CSC,atomic,0,0,0,,,,A data type that is derived from nonNegativeInteger by setting the value of minInclusive to be 1.,xs,positiveInteger,xs:positiveInteger,,,
4.2,niem-xs,short,niem-xs:short,CSC,atomic,0,0,0,,,,A data type that is derived from int by setting the value of maxInclusive to be 32767 and minInclusive to be -32768.,xs,short,xs:short,,,
4.2,niem-xs,string,niem-xs:string,CSC,,0,0,0,,,,A data type for character strings in XML.,xs,string,xs:string,,,
4.2,niem-xs,time,niem-xs:time,CSC,,0,0,0,,,"This structure has an optional time zone qualifier designated by appending -hh:00, where hh represent the number of hours the local time zone is behind Coordinated Universal Time (UTC).",A data type for an instant of time with the format hh:mm:ss.sss.,xs,time,xs:time,,,
4.2,niem-xs,token,niem-xs:token,CSC,,0,0,0,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",A data type for tokenized strings.,xs,token,xs:token,,,
4.2,niem-xs,unsignedByte,niem-xs:unsignedByte,CSC,atomic,0,0,0,,,,A data type that is derived from unsignedShort by setting the value of maxInclusive to be 255.,xs,unsignedByte,xs:unsignedByte,,,
4.2,niem-xs,unsignedInt,niem-xs:unsignedInt,CSC,atomic,0,0,0,,,,A data type that is derived from unsignedLong by setting the value of maxInclusive to be 4294967295.,xs,unsignedInt,xs:unsignedInt,,,
4.2,niem-xs,unsignedLong,niem-xs:unsignedLong,CSC,atomic,0,0,0,,,,A data type that is derived from nonNegativeInteger by setting the value of maxInclusive to be 18446744073709551615.,xs,unsignedLong,xs:unsignedLong,,,
4.2,niem-xs,unsignedShort,niem-xs:unsignedShort,CSC,atomic,0,0,0,,,,A data type that is derived from unsignedInt by setting the value of maxInclusive to be 65535.,xs,unsignedShort,xs:unsignedShort,,,
4.2,nlets,AgencyAuthorizationCodeSimpleType,nlets:AgencyAuthorizationCodeSimpleType,S,atomic,0,0,0,,,,A data type for an agency's access category to data.,xs,token,xs:token,,,
4.2,nlets,AgencyAuthorizationCodeType,nlets:AgencyAuthorizationCodeType,CSC,,0,0,0,,,,A data type for an agency's access category to data.,nlets,AgencyAuthorizationCodeSimpleType,nlets:AgencyAuthorizationCodeSimpleType,,,
4.2,nlets,AgencyServiceHoursCodeSimpleType,nlets:AgencyServiceHoursCodeSimpleType,S,atomic,0,0,0,,,,A data type for the availability of an agency.,xs,token,xs:token,,,
4.2,nlets,AgencyServiceHoursCodeType,nlets:AgencyServiceHoursCodeType,CSC,,0,0,0,,,,A data type for the availability of an agency.,nlets,AgencyServiceHoursCodeSimpleType,nlets:AgencyServiceHoursCodeSimpleType,,,
4.2,nlets,OrganizationCategoryCodeSimpleType,nlets:OrganizationCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the functional kinds of an organization.,xs,token,xs:token,,,
4.2,nlets,OrganizationCategoryCodeType,nlets:OrganizationCategoryCodeType,CSC,,0,0,0,,,,A data type for the functional kinds of an organization.,nlets,OrganizationCategoryCodeSimpleType,nlets:OrganizationCategoryCodeSimpleType,,,
4.2,occs,FacilityUsageCodeSimpleType,occs:FacilityUsageCodeSimpleType,S,atomic,0,0,0,,,,A data type for the categories of facilities.,xs,token,xs:token,,,
4.2,occs,FacilityUsageCodeType,occs:FacilityUsageCodeType,CSC,,0,0,0,,,,A data type for the categories of facilities.,occs,FacilityUsageCodeSimpleType,occs:FacilityUsageCodeSimpleType,,,
4.2,occs,FacilityUsageLevel1CodeSimpleType,occs:FacilityUsageLevel1CodeSimpleType,S,atomic,0,0,0,,,,A data type for Level 1 facility usage codes.,xs,token,xs:token,,,
