Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,xs,token,A data type for tokenized strings.,S,scr:TravelDocumentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EnforcementDocumentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:VSTCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EnforcementCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:EMSTrafficStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EncounterCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,unece:VolumeUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PhotoEquipmentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:EncounterDeviceCategoryLevelCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:PhysicalMarkingCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:VolumeMeasureUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EncounterMethodCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:VolumeMeasureUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:VMOCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:PersonInjuryLocationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:VSTCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:DetentionReleaseReasonCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,unece:TemperatureUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,sar:SuspiciousActivityCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:PhysicalFeatureCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,im:DependentTerminationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:TemperatureUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:EncounterDeviceCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:BasisOfAppointmentCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:PlacementLocationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,sar:TipDomainCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:PersonMedicalConditionStatusCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:PresentingProblemCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:PersonMedicalConditionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ip:AssetStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,iso_4217:CurrencyCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DrillingEquipmentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,occs:FacilityUsageLevel1CodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverContributingCircumstancesCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DomesticViolenceLevelCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:AttorneyStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:BedCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DomesticViolencePatternIndicationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:DHSDriverLicenseIssuingCountryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:FacilityUsageCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,nc:PersonUnionCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PrenatalAgeUnitCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,nga:DirectionDatumCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:ThreatLevelDeterminationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PersonSpeechCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:DocumentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:PersonSkinToneCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:DocumentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:AvailabilityStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PersonSexualOrientationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DispositionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:PhysicalMarkingCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:PhysicalFeatureClassCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,xCard:TelephoneCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:FacilityOperationalStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,have-codes:DeconCapacityCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:FaceImageBoundingCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,core_misc:DayOfWeekCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:PhysicalFeatureColorCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:TelephoneNumberCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:EYECodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cbrncl:FacilityCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:DENCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DomesticViolenceSocialHistoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,biom:DeviceMonitoringModeCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:PersonEyeColorCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:AssignmentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:PersonOtherKinAssociationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,dod_jcs-pub2.0:DocumentIntelligenceCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:PersonOrganDonorCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:PersonNameDesignationCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:DocumentStatusCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,sar:TipClassCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:PersonNameCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,core_misc:PersonNameCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DomesticViolenceChildImpactCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:TipClassCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ncic:BCOCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:DepartureCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DrugTestResultCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverLicenseCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DrivingOffenseCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DrivingRestrictionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DrivingRestrictionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:ArrestCategoryJABSCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DrivingStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,j:PersonHairColorCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ucr:DrugCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseWithdrawalExtentCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,dea:DrugCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseWithdrawalEligibilityCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PersonHairLengthCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DrugTestCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DrivingEndorsementCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DrugTestStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:BranderCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ucr:ArrestCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:DataProcessingEquipmentCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:PersonFacialHairCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:TrafficwayDescriptionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,itcodes:DutyTaxFeeCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverDistractionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,dea:DrugCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:ArtObjectCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:DriverDrugTestResultCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:ElectronicAddressCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ucr:DrugMeasurementCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayPavementLongitudinalMarkingCenterlinePresenceCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:VehicleRemovalDueToDamageCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:BinaryCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadWayPresenceBicycleFacilityCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:ChargeAllegationCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:BicycleCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:BiasMotivationCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayPavementLongitudinalMarkingLaneLineMarkingsCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,scr:ChargeCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:StructureCommercialCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:BiasMotivationCauseCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:ChildSupportObligationOrderActionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DrivingInsuranceStatusCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ndex:StructureCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,ansi_d20:DriverLicenseClassCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,cyfs:ChildSupportEnforcementCaseDispositionDecisionCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
3.0,xs,token,A data type for tokenized strings.,S,mmucc:RoadwayNationalHighwayPartCodeSimpleType,,FALSE,FALSE,FALSE,,,"Possible values may not include line feed or tab characters, leading or trailing spaces, or internal sequences of two or more spaces.",xs:token
