Release,TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionMandatoryIndicator,nc:SupervisionMandatoryIndicator,0,unbounded,,250
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionRelease,nc:SupervisionRelease,0,unbounded,,300
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionPerson,nc:SupervisionPerson,0,unbounded,,340
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionPersonStatus,nc:SupervisionPersonStatus,0,unbounded,,360
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionSupervisor,nc:SupervisionSupervisor,0,unbounded,,730
3.1,nc,SupervisionType,nc:SupervisionType,nc,SupervisionAugmentationPoint,nc:SupervisionAugmentationPoint,0,unbounded,,9999
3.1,scr,SupportLevelType,scr:SupportLevelType,scr,SupportLevelCategoryDescriptionText,scr:SupportLevelCategoryDescriptionText,0,unbounded,,3250
3.1,scr,SupportLevelType,scr:SupportLevelType,scr,SupportLevelCategory,scr:SupportLevelCategory,0,unbounded,,3260
3.1,scr,SupportLevelType,scr:SupportLevelType,scr,SupportLevelAugmentationPoint,scr:SupportLevelAugmentationPoint,0,unbounded,,9999
3.1,geo,SurfaceType,geo:SurfaceType,gml,Surface,gml:Surface,1,1,,10
3.1,em,SurgeryType,em:SurgeryType,em,HandServiceCoverageStatusCode,em:HandServiceCoverageStatusCode,0,unbounded,,1
3.1,em,SurgeryType,em:SurgeryType,em,NeurosurgeryServiceCoverageStatusCode,em:NeurosurgeryServiceCoverageStatusCode,0,unbounded,,2
3.1,em,SurgeryType,em:SurgeryType,em,AnesthesiaServiceCoverageStatusCode,em:AnesthesiaServiceCoverageStatusCode,0,unbounded,,3
3.1,em,SurgeryType,em:SurgeryType,em,VascularServiceCoverageStatusCode,em:VascularServiceCoverageStatusCode,0,unbounded,,4
3.1,em,SurgeryType,em:SurgeryType,em,ReimplantationServiceCoverageStatusCode,em:ReimplantationServiceCoverageStatusCode,0,unbounded,,5
3.1,em,SurgeryType,em:SurgeryType,em,CardioThoracicServiceCoverageStatusCode,em:CardioThoracicServiceCoverageStatusCode,0,unbounded,,6
3.1,em,SurgeryType,em:SurgeryType,em,FacialServiceCoverageStatusCode,em:FacialServiceCoverageStatusCode,0,unbounded,,7
3.1,em,SurgeryType,em:SurgeryType,em,PediatricsGeneralServiceCoverageStatusCode,em:PediatricsGeneralServiceCoverageStatusCode,0,unbounded,,8
3.1,em,SurgeryType,em:SurgeryType,em,OrthopedicsServiceCoverageStatusCode,em:OrthopedicsServiceCoverageStatusCode,0,unbounded,,9
3.1,em,SurgeryType,em:SurgeryType,em,AdultGeneralServiceCoverageStatusCode,em:AdultGeneralServiceCoverageStatusCode,0,unbounded,,10
3.1,em,SurgeryType,em:SurgeryType,em,SurgeryGeneralServiceCoverageStatusCode,em:SurgeryGeneralServiceCoverageStatusCode,0,unbounded,,11
3.1,em,SurgeryType,em:SurgeryType,em,SpinalServiceCoverageStatusCode,em:SpinalServiceCoverageStatusCode,0,unbounded,,12
3.1,em,SurgeryType,em:SurgeryType,em,SurgeryAugmentationPoint,em:SurgeryAugmentationPoint,0,unbounded,,9999
3.1,nc,SystemAuditEventType,nc:SystemAuditEventType,nc,SystemOperatingMode,nc:SystemOperatingMode,0,unbounded,,10
3.1,nc,SystemAuditEventType,nc:SystemAuditEventType,nc,SystemUserName,nc:SystemUserName,0,unbounded,,10
3.1,nc,SystemAuditEventType,nc:SystemAuditEventType,nc,SystemAuditEventAugmentationPoint,nc:SystemAuditEventAugmentationPoint,0,unbounded,,9999
3.1,cbrn,SystemEventType,cbrn:SystemEventType,cbrn,SystemEventDateTime,cbrn:SystemEventDateTime,1,1,,1
3.1,cbrn,SystemEventType,cbrn:SystemEventType,cbrn,SystemEventName,cbrn:SystemEventName,0,1,,2
3.1,cbrn,SystemEventType,cbrn:SystemEventType,nc,SystemOperatingMode,nc:SystemOperatingMode,1,1,,3
3.1,cbrn,SystemEventType,cbrn:SystemEventType,cbrn,SystemEventDescriptionText,cbrn:SystemEventDescriptionText,0,1,,4
3.1,cbrn,SystemEventType,cbrn:SystemEventType,nc,SystemUserName,nc:SystemUserName,0,1,,5
3.1,cbrn,SystemEventType,cbrn:SystemEventType,cbrn,systemSimulatedIndicator,cbrn:systemSimulatedIndicator,1,1,,6
3.1,cbrn,SystemEventType,cbrn:SystemEventType,cbrn,SystemEventAugmentationPoint,cbrn:SystemEventAugmentationPoint,0,unbounded,,9999
3.1,nc,SystemIdentificationType,nc:SystemIdentificationType,nc,SystemName,nc:SystemName,0,unbounded,,750
3.1,nc,SystemIdentificationType,nc:SystemIdentificationType,nc,SystemIdentificationAugmentationPoint,nc:SystemIdentificationAugmentationPoint,0,unbounded,,9999
3.1,hs,TANFType,hs:TANFType,nc,StartDate,nc:StartDate,1,1,,10
3.1,hs,TANFType,hs:TANFType,nc,EndDate,nc:EndDate,1,1,,20
3.1,hs,TANFType,hs:TANFType,hs,TANFAugmentationPoint,hs:TANFAugmentationPoint,0,unbounded,,9999
3.1,mo,TargetType,mo:TargetType,mo,TargetIdentification,mo:TargetIdentification,0,unbounded,,1
3.1,mo,TargetType,mo:TargetType,mo,TargetResultingDamage,mo:TargetResultingDamage,0,unbounded,,2
3.1,mo,TargetType,mo:TargetType,mo,MeanPointOfImpactAimpoint,mo:MeanPointOfImpactAimpoint,0,unbounded,,3
3.1,mo,TargetType,mo:TargetType,mo,DesiredPointOfImpactAimpoint,mo:DesiredPointOfImpactAimpoint,0,unbounded,,4
3.1,mo,TargetType,mo:TargetType,mo,RoleOfUnit,mo:RoleOfUnit,0,unbounded,,5
3.1,mo,TargetType,mo:TargetType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,6
3.1,mo,TargetType,mo:TargetType,mo,RoleOfFacility,mo:RoleOfFacility,0,unbounded,,7
3.1,mo,TargetType,mo:TargetType,mo,TargetLocation,mo:TargetLocation,0,unbounded,,8
3.1,j,TargetType,j:TargetType,j,TargetDescriptionText,j:TargetDescriptionText,0,unbounded,,10
3.1,j,TargetType,j:TargetType,j,TargetLocation,j:TargetLocation,0,unbounded,,20
3.1,j,TargetType,j:TargetType,j,TargetName,j:TargetName,0,unbounded,,30
3.1,j,TargetType,j:TargetType,j,TargetOrganization,j:TargetOrganization,0,unbounded,,40
3.1,j,TargetType,j:TargetType,j,TargetPerson,j:TargetPerson,0,unbounded,,50
3.1,j,TargetType,j:TargetType,j,TargetItem,j:TargetItem,0,unbounded,,60
3.1,j,TargetType,j:TargetType,j,TargetReasonText,j:TargetReasonText,0,unbounded,,70
3.1,j,TargetType,j:TargetType,j,TargetCategoryText,j:TargetCategoryText,0,unbounded,,80
3.1,j,TargetType,j:TargetType,j,TargetSector,j:TargetSector,0,unbounded,,510
3.1,j,TargetType,j:TargetType,j,TargetAugmentationPoint,j:TargetAugmentationPoint,0,unbounded,,9999
3.1,mo,TargetType,mo:TargetType,mo,TargetAugmentationPoint,mo:TargetAugmentationPoint,0,unbounded,,9999
3.1,cyfs,TaskType,cyfs:TaskType,nc,ActivityPersonAssociation,nc:ActivityPersonAssociation,0,unbounded,,1
3.1,mo,TaskType,mo:TaskType,mo,TaskNumberText,mo:TaskNumberText,0,unbounded,,1
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,TaskCriteriaForSuccessText,cyfs:TaskCriteriaForSuccessText,0,unbounded,,2
3.1,mo,TaskType,mo:TaskType,mo,TaskName,mo:TaskName,0,unbounded,,2
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,TaskCurrentStatusSummaryText,cyfs:TaskCurrentStatusSummaryText,0,unbounded,,3
3.1,mo,TaskType,mo:TaskType,mo,TaskDescriptionText,mo:TaskDescriptionText,0,unbounded,,3
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,TimeframeDescription,cyfs:TimeframeDescription,0,unbounded,,4
3.1,mo,TaskType,mo:TaskType,mo,TaskUUIDIdentification,mo:TaskUUIDIdentification,0,unbounded,,4
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,TaskTimeframeDescriptionText,cyfs:TaskTimeframeDescriptionText,0,unbounded,,5
3.1,mo,TaskType,mo:TaskType,mo,TaskPerformingUnit,mo:TaskPerformingUnit,0,unbounded,,5
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,Service,cyfs:Service,0,unbounded,,6
3.1,mo,TaskType,mo:TaskType,mo,TaskAugmentationPoint,mo:TaskAugmentationPoint,0,unbounded,,9999
3.1,cyfs,TaskType,cyfs:TaskType,cyfs,TaskAugmentationPoint,cyfs:TaskAugmentationPoint,0,unbounded,,9999
3.1,nc,TelecommunicationDeviceSIMCardAssociationType,nc:TelecommunicationDeviceSIMCardAssociationType,nc,TelecommunicationDevice,nc:TelecommunicationDevice,0,unbounded,,10
3.1,nc,TelecommunicationDeviceSIMCardAssociationType,nc:TelecommunicationDeviceSIMCardAssociationType,nc,SIMCard,nc:SIMCard,0,unbounded,,20
3.1,nc,TelecommunicationDeviceSIMCardAssociationType,nc:TelecommunicationDeviceSIMCardAssociationType,nc,TelecommunicationDeviceSIMCardAssociationAugmentationPoint,nc:TelecommunicationDeviceSIMCardAssociationAugmentationPoint,0,unbounded,,9999
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,ReceiverOrganization,j:ReceiverOrganization,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,ReceiverTelephoneNumber,j:ReceiverTelephoneNumber,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,CallDuration,j:CallDuration,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,OriginatorTelephoneNumber,j:OriginatorTelephoneNumber,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,OriginatorPerson,j:OriginatorPerson,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,OriginatorOrganization,j:OriginatorOrganization,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,ReceiverPerson,j:ReceiverPerson,0,unbounded,,10
3.1,j,TelephoneCallAssociationType,j:TelephoneCallAssociationType,j,TelephoneCallAssociationAugmentationPoint,j:TelephoneCallAssociationAugmentationPoint,0,unbounded,,9999
3.1,j,TelephoneCallRequestListAssociationType,j:TelephoneCallRequestListAssociationType,j,TelephoneCallApprovalStatus,j:TelephoneCallApprovalStatus,0,unbounded,,10
3.1,j,TelephoneCallRequestListAssociationType,j:TelephoneCallRequestListAssociationType,j,TelephoneCallRequestDate,j:TelephoneCallRequestDate,0,unbounded,,10
3.1,j,TelephoneCallRequestListAssociationType,j:TelephoneCallRequestListAssociationType,j,TelephoneCallRequestListAssociationAugmentationPoint,j:TelephoneCallRequestListAssociationAugmentationPoint,0,unbounded,,9999
3.1,scr,TelephoneNumberAugmentationType,scr:TelephoneNumberAugmentationType,scr,TelephoneIdentification,scr:TelephoneIdentification,0,unbounded,,3260
3.1,scr,TelephoneNumberAugmentationType,scr:TelephoneNumberAugmentationType,scr,InternationalNumberIndicator,scr:InternationalNumberIndicator,0,unbounded,,3270
3.1,scr,TelephoneNumberAugmentationType,scr:TelephoneNumberAugmentationType,scr,TelephoneNumberEndDate,scr:TelephoneNumberEndDate,0,unbounded,,3280
3.1,scr,TelephoneNumberAugmentationType,scr:TelephoneNumberAugmentationType,scr,TelephoneNumberEffectiveDate,scr:TelephoneNumberEffectiveDate,0,unbounded,,3290
3.1,nc,TelephoneNumberType,nc:TelephoneNumberType,nc,TelephoneNumberRepresentation,nc:TelephoneNumberRepresentation,0,unbounded,,10
3.1,nc,TelephoneNumberType,nc:TelephoneNumberType,nc,TelephoneNumberCategory,nc:TelephoneNumberCategory,0,unbounded,,500
3.1,nc,TelephoneNumberType,nc:TelephoneNumberType,nc,TelephoneNumberAugmentationPoint,nc:TelephoneNumberAugmentationPoint,0,unbounded,,9999
3.1,j,TermType,j:TermType,j,TermDuration,j:TermDuration,0,unbounded,,10
3.1,j,TermType,j:TermType,j,TermLifeIndicator,j:TermLifeIndicator,0,unbounded,,20
3.1,j,TermType,j:TermType,j,TermMaximumDuration,j:TermMaximumDuration,0,unbounded,,30
3.1,j,TermType,j:TermType,j,TermMinimumDuration,j:TermMinimumDuration,0,unbounded,,40
3.1,j,TermType,j:TermType,j,TermAugmentationPoint,j:TermAugmentationPoint,0,unbounded,,9999
3.1,j,TestType,j:TestType,j,TestResultsText,j:TestResultsText,0,unbounded,,10
3.1,j,TestType,j:TestType,j,Narrative,j:Narrative,0,unbounded,,10
3.1,j,TestType,j:TestType,j,Recommendation,j:Recommendation,0,unbounded,,10
3.1,j,TestType,j:TestType,j,TestMethodText,j:TestMethodText,0,unbounded,,10
3.1,j,TestType,j:TestType,j,TestNextDate,j:TestNextDate,0,unbounded,,10
3.1,j,TestType,j:TestType,j,TestAugmentationPoint,j:TestAugmentationPoint,0,unbounded,,9999
3.1,nc,TextType,nc:TextType,xml,lang,xml:lang,0,1,,0
3.1,nc,TextType,nc:TextType,nc,truncationIndicator,nc:truncationIndicator,0,1,,15
3.1,nc,TextType,nc:TextType,nc,partialIndicator,nc:partialIndicator,0,1,,20
3.1,scr,TimeInUSType,scr:TimeInUSType,scr,TimeInUSCategoryDescriptionText,scr:TimeInUSCategoryDescriptionText,0,unbounded,,3340
3.1,scr,TimeInUSType,scr:TimeInUSType,scr,TimeInUSCategory,scr:TimeInUSCategory,0,unbounded,,3350
3.1,scr,TimeInUSType,scr:TimeInUSType,scr,TimeInUSAugmentationPoint,scr:TimeInUSAugmentationPoint,0,unbounded,,9999
3.1,nc,TimeRangeType,nc:TimeRangeType,nc,BeginTime,nc:BeginTime,0,unbounded,,10
3.1,nc,TimeRangeType,nc:TimeRangeType,nc,EndTime,nc:EndTime,0,unbounded,,10
3.1,nc,TimeRangeType,nc:TimeRangeType,nc,TimeRangeAugmentationPoint,nc:TimeRangeAugmentationPoint,0,unbounded,,9999
3.1,biom,TimeSegmentType,biom:TimeSegmentType,biom,TimeSegmentStartTimeValue,biom:TimeSegmentStartTimeValue,0,unbounded,,1
3.1,biom,TimeSegmentType,biom:TimeSegmentType,biom,TimeSegmentEndTimeValue,biom:TimeSegmentEndTimeValue,0,unbounded,,2
3.1,biom,TimeSegmentType,biom:TimeSegmentType,biom,TimeSegmentAugmentationPoint,biom:TimeSegmentAugmentationPoint,0,unbounded,,9999
3.1,j,TipTaxonomyType,j:TipTaxonomyType,j,TipSubclassText,j:TipSubclassText,0,unbounded,,30
3.1,j,TipTaxonomyType,j:TipTaxonomyType,j,TipClass,j:TipClass,0,unbounded,,40
3.1,j,TipTaxonomyType,j:TipTaxonomyType,j,TipDomain,j:TipDomain,0,unbounded,,50
3.1,j,TipTaxonomyType,j:TipTaxonomyType,j,TipTaxonomyAugmentationPoint,j:TipTaxonomyAugmentationPoint,0,unbounded,,9999
3.1,j,TitleStatusType,j:TitleStatusType,j,TitleStatusAbstract,j:TitleStatusAbstract,0,unbounded,A status of a title.,10
3.1,j,TitleStatusType,j:TitleStatusType,j,TitleStatusAugmentationPoint,j:TitleStatusAugmentationPoint,0,unbounded,,9999
3.1,j,ToolType,j:ToolType,j,ToolUser,j:ToolUser,0,unbounded,,10
3.1,j,ToolType,j:ToolType,nc,RoleOfItem,nc:RoleOfItem,0,unbounded,,10
3.1,j,ToolType,j:ToolType,j,ToolUsageText,j:ToolUsageText,0,unbounded,,10
3.1,j,ToolType,j:ToolType,j,ToolAugmentationPoint,j:ToolAugmentationPoint,0,unbounded,,9999
3.1,j,ToothAugmentationType,j:ToothAugmentationType,j,PersonDentalCharacteristicOther,j:PersonDentalCharacteristicOther,0,unbounded,,10
3.1,j,ToothAugmentationType,j:ToothAugmentationType,j,PersonDentalCharacteristicRestorationCaries,j:PersonDentalCharacteristicRestorationCaries,0,unbounded,,30
3.1,j,ToothAugmentationType,j:ToothAugmentationType,j,PersonDentalCharacteristicStatus,j:PersonDentalCharacteristicStatus,0,unbounded,,50
3.1,j,ToothAugmentationType,j:ToothAugmentationType,j,PersonDentalCharacteristicText,j:PersonDentalCharacteristicText,0,unbounded,,70
3.1,biom,ToothDataADAReferenceCodeListType,biom:ToothDataADAReferenceCodeListType,biom,ADAReferenceCodeText,biom:ADAReferenceCodeText,1,100,,1
3.1,biom,ToothDataADAReferenceCodeListType,biom:ToothDataADAReferenceCodeListType,biom,ToothDataADAReferenceCodeListAugmentationPoint,biom:ToothDataADAReferenceCodeListAugmentationPoint,0,unbounded,,9999
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothDataRecordingDate,biom:ToothDataRecordingDate,0,unbounded,,1
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothDataRecordingDateEstimateRangeDuration,biom:ToothDataRecordingDateEstimateRangeDuration,0,unbounded,,2
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothID,biom:ToothID,0,unbounded,,3
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,OriginalSystemEncodingText,biom:OriginalSystemEncodingText,0,unbounded,,4
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothDataADAReferenceCodeList,biom:ToothDataADAReferenceCodeList,0,unbounded,,5
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,TransmittedToothEncodingText,biom:TransmittedToothEncodingText,0,unbounded,,6
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothIDCertaintyCode,biom:ToothIDCertaintyCode,0,unbounded,,7
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothDataAdditionalDescriptiveText,biom:ToothDataAdditionalDescriptiveText,0,unbounded,,8
3.1,biom,ToothDataInformationType,biom:ToothDataInformationType,biom,ToothDataInformationAugmentationPoint,biom:ToothDataInformationAugmentationPoint,0,unbounded,,9999
3.1,biom,ToothType,biom:ToothType,biom,ToothPosition,biom:ToothPosition,0,unbounded,,1
3.1,biom,ToothType,biom:ToothType,biom,ToothAugmentationPoint,biom:ToothAugmentationPoint,0,unbounded,,9999
3.1,cbrn,TotalDoseMetadataType,cbrn:TotalDoseMetadataType,cbrn,RadRawTotalDoseValue,cbrn:RadRawTotalDoseValue,0,unbounded,,1
3.1,cbrn,TotalDoseMetadataType,cbrn:TotalDoseMetadataType,cbrn,RadDetectorInformation,cbrn:RadDetectorInformation,0,1,,2
3.1,cbrn,TotalDoseuSvType,cbrn:TotalDoseuSvType,cbrn,unitsText,cbrn:unitsText,1,1,,1
3.1,cbrn,TotalExposureMetadataType,cbrn:TotalExposureMetadataType,cbrn,RadDetectorInformation,cbrn:RadDetectorInformation,0,1,,1
3.1,cbrn,TotalExposureMetadataType,cbrn:TotalExposureMetadataType,cbrn,RadRawTotalExposureValue,cbrn:RadRawTotalExposureValue,0,unbounded,,2
3.1,cbrn,TotalExposuremRType,cbrn:TotalExposuremRType,cbrn,unitsText,cbrn:unitsText,1,1,,1
3.1,biom,TrackListType,biom:TrackListType,biom,TrackID,biom:TrackID,0,unbounded,,11
3.1,biom,TrackListType,biom:TrackListType,biom,TrackListAugmentationPoint,biom:TrackListAugmentationPoint,0,unbounded,,9999
3.1,mo,TrackPointType,mo:TrackPointType,mo,TrackPointLocation,mo:TrackPointLocation,0,unbounded,,1
3.1,mo,TrackPointType,mo:TrackPointType,mo,TrackPointAugmentationPoint,mo:TrackPointAugmentationPoint,0,unbounded,,9999
3.1,mo,TrackType,mo:TrackType,mo,TrackIdentification,mo:TrackIdentification,0,unbounded,,1
3.1,mo,TrackType,mo:TrackType,mo,TrackPoint,mo:TrackPoint,0,unbounded,,2
3.1,mo,TrackType,mo:TrackType,mo,TrackLocationBoundingArea,mo:TrackLocationBoundingArea,0,unbounded,,3
3.1,mo,TrackType,mo:TrackType,mo,TrackAugmentationPoint,mo:TrackAugmentationPoint,0,unbounded,,9999
3.1,it,TradePartyType,it:TradePartyType,it,CarrierSCACText,it:CarrierSCACText,0,unbounded,,643
3.1,it,TradePartyType,it:TradePartyType,it,NTNPassportNumberID,it:NTNPassportNumberID,0,unbounded,,644
3.1,it,TradePartyType,it:TradePartyType,nc,InternationalTelephoneNumber,nc:InternationalTelephoneNumber,0,unbounded,,645
3.1,it,TradePartyType,it:TradePartyType,nc,AddressDeliveryPointText,nc:AddressDeliveryPointText,0,unbounded,,646
3.1,it,TradePartyType,it:TradePartyType,nc,LocationCityName,nc:LocationCityName,0,unbounded,,647
3.1,it,TradePartyType,it:TradePartyType,it,CHAINumberText,it:CHAINumberText,0,unbounded,,650
3.1,it,TradePartyType,it:TradePartyType,it,WarehouseLicenseNumberText,it:WarehouseLicenseNumberText,0,unbounded,,651
3.1,it,TradePartyType,it:TradePartyType,it,CollectorateText,it:CollectorateText,0,unbounded,,652
3.1,it,TradePartyType,it:TradePartyType,nc,OrganizationName,nc:OrganizationName,0,unbounded,,700
3.1,it,TradePartyType,it:TradePartyType,nc,LocationCountry,nc:LocationCountry,0,unbounded,,710
3.1,it,TradePartyType,it:TradePartyType,nc,LocationState,nc:LocationState,0,unbounded,,720
3.1,it,TradePartyType,it:TradePartyType,cbrn,RemarkText,cbrn:RemarkText,0,unbounded,,730
3.1,it,TradePartyType,it:TradePartyType,it,TradePartyAugmentationPoint,it:TradePartyAugmentationPoint,0,unbounded,,9999
3.1,it,TradeTermType,it:TradeTermType,it,INCOTERMSPlace,it:INCOTERMSPlace,0,unbounded,,284
3.1,it,TradeTermType,it:TradeTermType,it,INCOTERMSPlaceCategoryCodeText,it:INCOTERMSPlaceCategoryCodeText,0,unbounded,,285
3.1,it,TradeTermType,it:TradeTermType,it,INCOTERMSDescriptionText,it:INCOTERMSDescriptionText,0,unbounded,,286
3.1,it,TradeTermType,it:TradeTermType,it,INCOTERMSCategoryCodeText,it:INCOTERMSCategoryCodeText,0,unbounded,,287
3.1,it,TradeTermType,it:TradeTermType,it,CountryRelationshipCategoryCodeText,it:CountryRelationshipCategoryCodeText,0,unbounded,,288
3.1,it,TradeTermType,it:TradeTermType,it,TradeTermAugmentationPoint,it:TradeTermAugmentationPoint,0,unbounded,,9999
3.1,im,TransferRequestStatusType,im:TransferRequestStatusType,im,TransferRequestStatusCategoryText,im:TransferRequestStatusCategoryText,0,unbounded,,10
3.1,im,TransferRequestStatusType,im:TransferRequestStatusType,im,TransferRequestStatusAugmentationPoint,im:TransferRequestStatusAugmentationPoint,0,unbounded,,9999
3.1,im,TransferType,im:TransferType,im,TransferCompletionDate,im:TransferCompletionDate,0,unbounded,,10
3.1,im,TransferType,im:TransferType,im,TransferEffectiveDate,im:TransferEffectiveDate,0,unbounded,,20
3.1,im,TransferType,im:TransferType,im,TransferCompletedIndicator,im:TransferCompletedIndicator,0,unbounded,,30
3.1,im,TransferType,im:TransferType,im,TransferRequestStatus,im:TransferRequestStatus,0,unbounded,,40
3.1,im,TransferType,im:TransferType,im,TransferAugmentationPoint,im:TransferAugmentationPoint,0,unbounded,,9999
3.1,it,TranshipmentLocationType,it:TranshipmentLocationType,it,TransshipmentPlaceName,it:TransshipmentPlaceName,0,unbounded,,301
3.1,it,TranshipmentLocationType,it:TranshipmentLocationType,it,TransshipmentPlaceCodeText,it:TransshipmentPlaceCodeText,0,unbounded,,302
3.1,it,TranshipmentLocationType,it:TranshipmentLocationType,it,TranshipmentLocationAugmentationPoint,it:TranshipmentLocationAugmentationPoint,0,unbounded,,9999
3.1,it,TransitPrincipalType,it:TransitPrincipalType,it,TransitPrincipalName,it:TransitPrincipalName,0,unbounded,,9
3.1,it,TransitPrincipalType,it:TransitPrincipalType,it,TransitPrincipalIdentification,it:TransitPrincipalIdentification,0,unbounded,,10
3.1,it,TransitPrincipalType,it:TransitPrincipalType,it,TransitPrincipalAugmentationPoint,it:TransitPrincipalAugmentationPoint,0,unbounded,,9999
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,it,TransportActivityLocation,it:TransportActivityLocation,0,unbounded,,55
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,nc,LocationName,nc:LocationName,0,unbounded,,57
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,it,LocationActivity,it:LocationActivity,0,unbounded,,69
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,nc,LocationCountry,nc:LocationCountry,0,unbounded,,79
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,nc,LocationState,nc:LocationState,0,unbounded,,89
3.1,it,TransportActivityLocationType,it:TransportActivityLocationType,it,TransportActivityLocationAugmentationPoint,it:TransportActivityLocationAugmentationPoint,0,unbounded,,9999
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,Conveyance,nc:Conveyance,0,unbounded,,4310
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,ConveyedItem,nc:ConveyedItem,0,unbounded,,4320
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,ConveyanceOperator,nc:ConveyanceOperator,0,unbounded,,4330
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,ConveyedPerson,nc:ConveyedPerson,0,unbounded,,4340
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,ConveyancePassengerQuantity,nc:ConveyancePassengerQuantity,0,unbounded,,4350
3.1,nc,TransportationAssociationType,nc:TransportationAssociationType,nc,TransportationAssociationAugmentationPoint,nc:TransportationAssociationAugmentationPoint,0,unbounded,,9999
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,TransportContractDocumentReferenceID,it:TransportContractDocumentReferenceID,0,unbounded,,289
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,TransportContractDocumentCodeText,it:TransportContractDocumentCodeText,0,unbounded,,290
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,TransportDocumentIssuePlace,it:TransportDocumentIssuePlace,0,unbounded,,291
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,Consolidator,it:Consolidator,0,unbounded,,292
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,Deconsolidator,it:Deconsolidator,0,unbounded,,293
3.1,it,TransportContractDocumentType,it:TransportContractDocumentType,it,TransportContractDocumentAugmentationPoint,it:TransportContractDocumentAugmentationPoint,0,unbounded,,9999
3.1,it,TransportEquipmentType,it:TransportEquipmentType,it,TransportEquipmentAugmentationPoint,it:TransportEquipmentAugmentationPoint,0,unbounded,,9999
3.1,it,TransportMeansOperatorType,it:TransportMeansOperatorType,it,TransportMeansOperatorIdentification,it:TransportMeansOperatorIdentification,0,unbounded,,295
3.1,it,TransportMeansOperatorType,it:TransportMeansOperatorType,it,Party,it:Party,0,unbounded,,297
3.1,it,TransportMeansOperatorType,it:TransportMeansOperatorType,j,DriverLicenseEndorsementText,j:DriverLicenseEndorsementText,0,unbounded,,301
3.1,it,TransportMeansOperatorType,it:TransportMeansOperatorType,nc,PersonPassportIdentification,nc:PersonPassportIdentification,0,unbounded,,302
3.1,it,TransportMeansOperatorType,it:TransportMeansOperatorType,it,TransportMeansOperatorAugmentationPoint,it:TransportMeansOperatorAugmentationPoint,0,unbounded,,9999
3.1,it,TransportMeansOwnerType,it:TransportMeansOwnerType,it,TransportMeansOwnerIdentification,it:TransportMeansOwnerIdentification,0,unbounded,,298
3.1,it,TransportMeansOwnerType,it:TransportMeansOwnerType,it,Party,it:Party,0,unbounded,,300
3.1,it,TransportMeansOwnerType,it:TransportMeansOwnerType,it,TransportMeansOwnerAugmentationPoint,it:TransportMeansOwnerAugmentationPoint,0,unbounded,,9999
